endpoint_family,trial_grounding,clinical_intent,endpoint_name,target_key,metric_field,unit,model_id,empirical_value
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,conv15e_A0_wave_noSSL_gated_add_s42_l0,0.8439770026398022
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,conv15e_A0_zscore_s42_l0,0.8382750908497311
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,conv15e_C1_E1_morlet_mag_morlet_phase_s42_l0,0.8160074870323427
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,conv15e_R5_morlet_mag_ueg_phase_wyatt_s42_l0,0.8402172428768848
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,conv15e_R7_morlet_mag_ueg_real_s42_l0,0.8398635200780196
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,conv15e_del_wave_ce_s42_l0,0.8368716953386927
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,conv15e_ssl_log_magnitude_phase_sin_local_gated_add_s42_l0,0.8403488346647628
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,conv15e_ssl_log_magnitude_real_both_gated_add_s42_l0,0.8383216949983203
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,D1_theta_mul_currentloss_s42_l0,0.8166712421209325
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,D2_current_id_l1_s42_l0,0.8305732396158212
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,D3_theta_mul_l1_s42_l0,0.8231885790430363
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,D4_learned12_mul_l1_s42_l0,0.8233053219997978
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,D5_permuted_theta_mul_l1_s42_l0,0.8233823302975566
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,D6_theta_add_l1_s42_l0,0.8257366754427045
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,D7_learned12_add_l1_s42_l0,0.8329146448755211
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,D8_random12_mul_l1_s42_l0,0.8304730130596673
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,factorial_ecg_aim_1100013_s42,0.8238518483185514
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,factorial_ecg_aim_1100110_s42,0.8279520917250488
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,factorial_ecg_aim_1100111_s42,0.8225777954836534
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,factorial_ecg_aim_1101113_s42,0.7882945968697044
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_a0_1110000_s42_l0,0.8395399933087578
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_e1_panorama_film_1110000_s42_l0,0.8403452628408247
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_pa1_panorama_author_1110000_s42_l0,0.8397855061859573
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_b1_panorama_1110000_s42_l0,0.8331570953288926
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_cm1_capacity_matched_1110000_s42_l0,0.8359811142194267
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_pg1_permuted_geometry_1110000_s42_l0,0.8375231944365557
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_t000_exact_theta_1110000_s42_l0,0.8376560920112978
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_c1_panorama_hybrid_1110000_s42_l0,0.8412999621354085
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_d1_panorama_relative_1110000_s42_l0,0.8358026015069377
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_e1_panorama_film_1010010_s42_l0,0.8309184222453229
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_pa1_panorama_author_1010010_s42_l0,0.8343109827742526
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_t000_exact_theta_1010010_s42_l0,0.8350012949531694
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_a0_1010010_s42_l0,0.8344410419363021
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_cm1_capacity_matched_1010010_s42_l0,0.8338741071364536
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_d1_panorama_relative_1010010_s42_l0,0.8348987799376992
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_b1_panorama_1010010_s42_l0,0.8334182434232816
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_pg1_permuted_geometry_1010010_s42_l0,0.8326312246467303
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_c1_panorama_hybrid_1010010_s42_l0,0.8339274702593871
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_t111_exact_theta_1010010_s42_l0,0.8267949798489872
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_t111_exact_theta_1110000_s42_l0,0.8405620163874857
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_e1_panorama_film_1000000_s42_l0,0.834782188609318
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_d1_panorama_relative_1000000_s42_l0,0.8211965889982965
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_pg1_permuted_geometry_1000000_s42_l0,0.8180145049918801
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_cm1_capacity_matched_1000000_s42_l0,0.8260410974693575
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_pa1_panorama_author_1000000_s42_l0,0.8154429478050358
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_c1_panorama_hybrid_1000000_s42_l0,0.825624933500349
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_b1_panorama_1000000_s42_l0,0.8219608854991329
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_t111_exact_theta_1000000_s42_l0,0.8396267497914458
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,Bundle Branch & Fascicular Block Preservation,ECGFounder_Category_Conduction,auroc,AUROC,spatial_1lead_t000_exact_theta_1000000_s42_l0,0.8187558561352799
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,conv15e_A0_wave_noSSL_gated_add_s42_l0,0.7843290538233121
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,conv15e_A0_zscore_s42_l0,0.7821633971557681
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,conv15e_C1_E1_morlet_mag_morlet_phase_s42_l0,0.6725124856622867
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,conv15e_R5_morlet_mag_ueg_phase_wyatt_s42_l0,0.7841316547909941
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,conv15e_R7_morlet_mag_ueg_real_s42_l0,0.7839090763508069
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,conv15e_del_wave_ce_s42_l0,0.7866307229996005
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,conv15e_ssl_log_magnitude_phase_sin_local_gated_add_s42_l0,0.7845209051148673
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,conv15e_ssl_log_magnitude_real_both_gated_add_s42_l0,0.7832583770225505
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,D1_theta_mul_currentloss_s42_l0,0.7063270425638859
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,D2_current_id_l1_s42_l0,0.7381715162931454
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,D3_theta_mul_l1_s42_l0,0.7299869116112958
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,D4_learned12_mul_l1_s42_l0,0.7511742493922862
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,D5_permuted_theta_mul_l1_s42_l0,0.7518088211168825
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,D6_theta_add_l1_s42_l0,0.7649563963125049
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,D7_learned12_add_l1_s42_l0,0.7566802129072185
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,D8_random12_mul_l1_s42_l0,0.7310492941727275
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,factorial_ecg_aim_1100013_s42,0.7251802618881569
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,factorial_ecg_aim_1100110_s42,0.6914352622546992
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,factorial_ecg_aim_1100111_s42,0.7162644880530564
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,factorial_ecg_aim_1101113_s42,0.1458571709577335
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,spatial_1lead_a0_1110000_s42_l0,0.742712538615911
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,spatial_1lead_e1_panorama_film_1110000_s42_l0,0.7482609322033317
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,spatial_1lead_pa1_panorama_author_1110000_s42_l0,0.748431128591094
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,spatial_1lead_b1_panorama_1110000_s42_l0,0.7450403639922178
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,spatial_1lead_cm1_capacity_matched_1110000_s42_l0,0.7436267936831169
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,spatial_1lead_pg1_permuted_geometry_1110000_s42_l0,0.7418534814059888
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,spatial_1lead_t000_exact_theta_1110000_s42_l0,0.7425236801720827
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,spatial_1lead_c1_panorama_hybrid_1110000_s42_l0,0.7427859482987585
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,spatial_1lead_d1_panorama_relative_1110000_s42_l0,0.7425846201747376
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,spatial_1lead_e1_panorama_film_1010010_s42_l0,0.7550997882229401
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,spatial_1lead_pa1_panorama_author_1010010_s42_l0,0.7681601645889816
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,spatial_1lead_t000_exact_theta_1010010_s42_l0,0.76186317409605
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,spatial_1lead_a0_1010010_s42_l0,0.7588875964934921
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,spatial_1lead_cm1_capacity_matched_1010010_s42_l0,0.762460668921556
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,spatial_1lead_d1_panorama_relative_1010010_s42_l0,0.7594235508626022
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,spatial_1lead_b1_panorama_1010010_s42_l0,0.762579718291869
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,spatial_1lead_pg1_permuted_geometry_1010010_s42_l0,0.7580423175494078
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,spatial_1lead_c1_panorama_hybrid_1010010_s42_l0,0.7599202390503476
3. Electrophysiological Substrate & Conduction Block,"SHORT-AF (JACC EP 2023), Clinical Electrophysiology",Assessment of intraventricular conduction delay & exit/entrance conduction substrate,QRS Complex Morphological Delineation,Delineation_QRS_IoU_SemiSeg,r2,IoU,spatial_1lead_t111_exact_theta_1010010_s42_l0,0.7446446726558343
