statement,occurences,proposed label
 sinus tachycardia incomplete left bundle branch block with left axis deviation voltages suggest left ventricular hypertrophy st change not able to be assessed fully in view of partial left bundle branch block but are consistent with antero - lateral ischae ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: sinus_tachycardia', 'conduction_abnormality: incomplete_left_bundle_branch_block', 'axis_deviation: left_axis_deviation', 'repolarization_abnormality: st_abnormality']"
 sinusrhythmus ueberdrehter linkstyp normales ecg ,1,
 sinusbradykardie lagetyp normal qrs ( t ) abnorm anterolateraler myokardschaden möglich xxxx unbestätigter bericht ,1,
 sinusrhythmus lagetyp normal qrs ( t ) abnorm inferiorer infarkt möglich xxxx unbestätigter bericht ,3,
 ventrikuläre extrasystole ( n ) sinus arrhythmie linkstyp st and t abnorm wahrscheinlich anterolaterale ischämie oder linksbelastung xxxx unbestätigter bericht ,1,
 supraventrikuläre arrhythmie p - sinistrocardiale lagetyp normal st and t abnorm wahrscheinlich laterale ischämie oder linksbelastung inferolaterale ischämie oder linksbelastung xxxx unbestätigter bericht edit ilmi xxxx lvh xxxx isc ivcb wahrscheinlich wpw ,1,"['hypertrophy: left_ventricular_hypertrophy', 'atrial_arrhythmia: wolff_parkinson_white']"
 sinusrhythmus lagetyp normal qrs ( t ) abnorm anteroseptaler myokardschaden nicht auszuschliessen inferiorer infarkt alter unbest t abnorm in anterolateralen ableitungen xxxx unbestätigter bericht ,1,
 sinusrhythmus lagetyp normal schlechte r - progression v1 - xxxx normales ecg ,1,
 sinusrhythmus lagetyp normal unvollständiger rechtsschenkelblock st - hebung in v1 - xxxx ,1,
 ventrikuläre extrasystole ( n ) sinus arrhythmie p - sinistrocardiale linkstyp unspezifischer intraventrikulärer block qrs ( t ) abnorm anteroseptaler infarkt mögl akut xxxx unbestätigter bericht ,1,
 supraventrikuläre extrasystole ( n ) sinusrhythmus linkstyp sonst normales ecg xxxx unbestätigter bericht edit sehr arrhythmisch ,1,
 wandernder schrittmacher llt ves ,1,
 sinusrhythmus p - sinistrocardiale ueberdrehter linkstyp unspezifischer intraventrikulärer block xxxx unbestätigter bericht ,4,
 ventrikuläre extrasystole ( n ) supraventrikuläre extrasystole ( n ) sinusrhythmus linkstyp qrs ( t ) abnorm inferiorer infarkt wahrscheinlich alt t abnorm in anterioren ableitungen xxxx unbestätigter bericht ,1,
 sinusrhythmus verdacht auf p - sinistrocardiale lagetyp normal t abnorm in anterioren ableitungen lateralen ableitungen xxxx unbestätigter bericht ,1,
 linkslagetyp sinusrhythmus vorhof - es schlechte r - progression in v1 - v3 av - block i grades chronisch anteroseptaler infarkt möglich t - veränderungen in v4 - v6 i avl path ecg ,1,
 linkslagetyp sinusrhythmus vorhof - es av - es normales ecg ,1,
 sinusrhythmus ueberdrehter linkstyp lvh wahrscheinlich st - hebung in v2 v3 aszendierend grenzbefund eventuell hyperkaliämie ,1,['hypertrophy: left_ventricular_hypertrophy']
 sinusbradykardie p - verbreiterung lagetyp normal linksschenkelblock xxxx unbestätigter bericht ,1,
 sinusrhythmus lagetyp normal rechtsschenkelblock qrs ( t ) abnorm anteroseptaler infarkt wahrscheinlich alt xxxx unbestätigter bericht ,1,
 sinusrhythmus linkslagetyp av - es einmal in zweiersalven intraventr leitungsstörung in v1 ii t flach in i ii iii avl avf v1 v2 v4 - v6 path ecg ,1,
 supraventrikuläre arrhythmie ueberdrehter linkstyp rechtsschenkelblock qrs ( t ) abnorm anteroseptaler myokardschaden möglich xxxx unbestätigter bericht ,1,
 sinusrhythmus lagetyp normal hoher aszendierender verlauf der st - strecke in v1 - v4 flaches t in v5 v6 normales ecg ,1,
 sinusrhythmus av block i p - verbreiterung ueberdrehter rechtstyp rechtsschenkelblock qrs ( t ) abnorm hochlateraler infarkt möglich xxxx unbestätigter bericht ,2,
 sinusrhythmus linkslagetyp chronisch lateraler infarkt möglich normales ecg ,1,
 supraventrikuläre extrasystole ( n ) sinusrhythmus lagetyp normal qrs ( t ) abnorm anteroseptaler infarkt mögl akut st and t abnorm wahrscheinlich laterale ischämie oder linksbelastung xxxx unbestätigter bericht ,1,
 sinus arrhythmie linkstyp linksschenkelblock xxxx unbestätigter bericht ,1,
 sinusrhythmus av block i verdacht auf p - sinistrocardiale ueberdrehter linkstyp qrs ( t ) abnormal anteriorer infarkt wahrscheinlich alt inferiorer infarkt wahrscheinlich alt ,1,
 sinusrhythmus ueberdrehter linkstyp unspezifischer intraventrikulärer block qrs ( t ) abnorm inferiorer infarkt mögl akut xxxx unbestätigter bericht ,1,
 vorhofflimmern - flattern lagetyp normal periphere niederspannung qrs ( t ) abnormal anteroseptaler infarkt alter unbest t abnormal in anterolateralen ableitungen inferolateralen ableitungen ,1,
 sinusrhythmus lagetyp normal periphere niederspannung unspezifisches abnormes t ,1,
 sinusrhythmus verdacht auf p - sinistrocardiale lagetyp normal r - s übergang in v ableitungen nach rechts verschoben ,1,
 ventrikuläre extrasystole ( n ) sinusrhythmus ueberdrehter linkstyp unvollständiger rechtsschenkelblock qrs ( t ) abnorm inferiorer infarkt alter unbest st and t abnorm wahrscheinlich anteriore ischämie oder linksbelastung laterale ischämie oder li ,1,
 sinusrhythmus av block i ueberdrehter linkstyp linksanteriorer fascicular block qrs ( t ) abnormal anteriorer infarkt wahrscheinlich alt inferiorer infarkt wahrscheinlich alt ,1,
 sinusbradykardie linkstyp qrs ( t ) abnorm inferiorer infarkt alter unbest t abnorm in anterolateralen ableitungen xxxx unbestätigter bericht ,1,
 sinusrhythmus ueberdrehter linkstyp unvollständiger rechtsschenkelblock qrs ( t ) abnorm anterolateraler infarkt möglich inferiorer infarkt alter unbest xxxx unbestätigter bericht ,1,
 vorhofflimmern - flattern rechtstyp unvollständiger rechtsschenkelblock st and t abnorm wahrscheinlich anteriore ischämie oder linksbelastung inferolaterale ischämie oder linksbelastung xxxx unbestätigter bericht ,2,
 ventrikuläre extrasystole ( n ) supraventrikuläre extrasystole ( n ) sinusrhythmus av block i linkstyp linksschenkelblock linkshypertrophie möglich xxxx unbestätigter bericht ,1,
 sinustachykardie wpw typ a lagetyp normal xxxx unbestätigter bericht ,1,['atrial_arrhythmia: wolff_parkinson_white']
 sinusrhythmus linkstyp unspezifischer intraventrikulärer block qrs ( t ) abnorm anterolateraler infarkt alter unbest inferiorer infarkt wahrscheinlich alt xxxx unbestätigter bericht ,1,
 multiforme ventrikuläre extrasystole ( n ) in 2er salven tachykardes vorhofflimmern ueberdrehter linkstyp st - hebung in v1 - v4 st - senkung in v5 v6 t - veraenderungen neg in v5 avl pathologisches ecg ,1,
 sinus rhythm prolonged pr interval left ventricular hypertrophy on voltage criteria ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm']"
 sinus rhythm st segments are depressed in v3 - xxxx t wave are low or flat in limb leads and inverted in v2 - xxxx findings are likely to be due to ischaemic heart disease the age of the change is uncertain ,1,['sinus_rhythm: normal_sinus_rhythm']
 sinus rhythm probable left atrial enlargement otherwise no definite pathology ,1,"['hypertrophy: left_atrial_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm']"
 sinustachykardie lagetyp normal st - hebung in v1 - xxxx t flach lateral ,1,
 sinustachykardie möglicherweise wpw typ b lagetyp normal st and t abnorm möglicherweise neuer inferiorer myokard - oder perikardschaden xxxx unbestätigter bericht ,1,['atrial_arrhythmia: wolff_parkinson_white']
 sinus rhythm low limb lead voltage t wave are low or flat in i v2 xxxx t wave are inverted in avl v4 xxxx findings are likely to be due to ischaemic heart disease the age of the change is uncertain ,1,['sinus_rhythm: normal_sinus_rhythm']
 vorhofflimmern - flattern linkstyp linksschenkelblock ,1,
 sinus rhythm prolonged pr interval r - s transition zone in v leads displaced to the right ninor non - specific st segment depression in v4 xxxx ,1,['sinus_rhythm: normal_sinus_rhythm']
 sinus bradycardia small r wave in v2 xxxx old anteroseptal myocardial infarct cannot be excluded the cause of the bradycardia is not evident ,1,"['sinus_rhythm: sinus_bradycardia', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct']"
 sinusrhythmus linkstyp qrs ( t ) abnorm inferiorer infarkt alter unbest st and t abnorm wahrscheinlich hochlaterale ischämie oder linksbelastung xxxx unbestätigter bericht ,1,
 sinus rhythm possible left atrial enlargement voltages are high in limb leads suggesting lvh ,2,"['hypertrophy: left_atrial_hypertrophy, left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm']"
 vorhofflimmern - flattern linkstyp periphere niederspannung qrs ( t ) abnormal anteroseptaler infarkt wahrscheinlich alt ,1,
 supraventrikuläre tachykardie ueberdrehter linkstyp unspezifischer intraventrikulärer block qrs ( t ) abnorm inferiorer infarkt alter unbest xxxx unbestätigter bericht ,1,
 atrial fibrillation with rapid ventricular response t wave are flat in limb leads and inverted in v4 xxxx findings are likely to be due to ischaemic heart disease st segments are slightly elevated in v2 xxxx the possibility of some recent damage cannot ,1,['atrial_arrhythmia: atrial_fibrillation']
 a rapid regular supraventricular tachycardia is present left axis deviation low limb lead voltage non - specific st and t wave change ,1,"['atrial_arrhythmia: atrial_tachycardia', 'axis_deviation: left_axis_deviation', 'repolarization_abnormality: st_abnormality, t_abnormality']"
 sinus arrhythmie ueberdrehter linkstyp linksschenkelblock xxxx unbestätigter bericht ,1,
 ventrikuläre extrasystole ( n ) sinusrhythmus ueberdrehter linkstyp linksanteriorer fascicular block unspezifischer intraventrikulärer block qrs ( t ) abnorm anteroseptaler myokardschaden möglich xxxx unbestätigter bericht ,1,
 sinus tachycardia st segments are depressed in ii iii avf v4 xxxx t wave are low or flat in v5 xxxx non - specific but consistent with myocardial ischaemia ,1,['sinus_rhythm: sinus_tachycardia']
 sinusrhythmus llt st - hebung in v1 - v3 st - senkung in v5 t - veraenderfungen flach neg in v4 - v6 v2 - v3 aszend normales ecg ,1,
 ventrikuläre extrasystole ( n ) tachykardes vorhofflimmern linkstyp rechtsschenkelblock qrs ( t ) abnorm inferiorer infarkt alter unbest xxxx unbestätigter bericht ,1,
 sinusrhythmus verdacht auf p - sinistrocardiale lagetyp normal qrs ( t ) abnorm anteriorer infarkt alter unbest st and t abnorm wahrscheinlich laterale ischämie oder linksbelastung xxxx unbestätigter bericht ,2,
 sinusrhythmus linkstyp unspezifische intraventrikuläre leitungsstörung qrs ( t ) abnorm anteriorer infarkt alter unbest inferiorer infarkt wahrscheinlich alt t abnorm in lateralen ableitungen xxxx unbestätigter bericht ,1,
 sinus rhythm possible left atrial enlargement non - specific intraventricular block left ventricular hypertrophy q wave in v2 suggesting old anteroseptal myocardial infarct st segments are depressed and t wave inverted in i avl v2 - xxxx finding ,1,"['hypertrophy: left_atrial_hypertrophy, left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct']"
 sinus rhythm the rhythm is irregular this may be due to compensatory pauses after atrial premature complex but the possibility of sinus node dysfunction exists minor non - specific st and t wave change ,1,"['sinus_rhythm: normal_sinus_rhythm', 'atrial_arrhythmia: premature_atrial_complex', 'repolarization_abnormality: st_abnormality, t_abnormality']"
 vorhofflimmern - flattern ueberdrehter linkstyp periphere niederspannung qrs ( t ) abnorm anteroseptaler myokardschaden nicht auszuschliessen inferiorer infarkt wahrscheinlich alt xxxx unbestätigter bericht ,1,
 premature ventricular contraction ( s ) sinus arrhythmia no definite pathology ,1,['sinus_rhythm: sinus_arrhythmia']
 sinus bradycardia otherwise normal ecg the cause of the bradycardia is not evident the bradycardia may be physiological ,1,['sinus_rhythm: sinus_bradycardia']
 supraventrikuläre extrasystole ( n ) sinusrhythmus llt pathologisches ecg ,1,
 premature contraction ( s ) with aberrant conduction sinus arrhythmia otherwise normal ecg ,1,"['sinus_rhythm: sinus_arrhythmia', 'conduction_abnormality: aberrant_condution']"
 sinus tachycardia prolonged pr interval qs complex in v2 suggesting old anteroseptal myocardial infarct ,1,"['sinus_rhythm: sinus_tachycardia', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct']"
 sinusbradykardie mlt rechts st - hebung in v1 - v2 t - veraenderungen in v1 - v2 grenzbefund ,1,
 ventrikuläre extrasystole ( n ) sinusrhythmus lagetyp normal unvollständiger rechtsschenkelblock ,1,
 premature ventricular contraction ( s ) premature atrial contraction ( s ) sinus rhythm left bundle branch block this is most commonly due to ischaemic heart disease ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: left_bundle_branch_block']"
 premature ventricular contraction ( s ) sinus arrhythmia non - specific t wave flattening in inferior leads ,1,"['sinus_rhythm: sinus_arrhythmia', 'repolarization_abnormality: t_flattening']"
 sinus rhythm non - specific t wave inversion in iii avf this may be normal ,1,"['sinus_rhythm: normal_sinus_rhythm', 'repolarization_abnormality: t_inversion']"
 sinus rhythm st segments are depressed in i ii avf v5 xxxx t wave are low or flat in limb leads and v4 t wave are inverted in v5 xxxx findings are likely to be due to ischaemic heart disease edit imi xxxx lvh xxxx isc_ ivcb sokolow xxxx ( imi xxxx lvh xxxx isc_ ivcb ) ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm']"
 sinus rhythm possible left atrial enlargement left axis deviation left anterior fascicular block q wave in v2 a small old anteroseptal infarct cannot be excluded ,1,"['hypertrophy: left_atrial_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: left_anterior_fascicular_block', 'axis_deviation: left_axis_deviation', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct']"
 sinus tachycardia borderline left axis deviation otherwise normal ecg ,1,"['sinus_rhythm: sinus_tachycardia', 'axis_deviation: left_axis_deviation']"
 sinus rhythm grossly prolonged pr interval right bundle branch block qs complex in ii iii avf v4 xxxx consistent with old inferior and lateral myocardial infarct ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: right_bundle_branch_block', 'prior_infarct: lateral_prior_infarct', 'infarct: lateral_infarct']"
 sinus rhythm poor progression of r wave in anterior chest leads this suggests old anteroseptal myocardial infarct minor non - specific st and t wave change in i avl v4 xxxx ,1,"['sinus_rhythm: normal_sinus_rhythm', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct', 'repolarization_abnormality: st_abnormality, t_abnormality']"
 vorhofflimmern - flattern linkstyp rechtsschenkelblock qrs ( t ) abnorm inferiorer infarkt alter unbest xxxx unbestätigter bericht ,1,
 sinus rhythm left atrial enlargement minor non - specific st segment depression in v5 xxxx ,1,"['hypertrophy: left_atrial_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm']"
 tachykardes vorhofflimmern lagetyp normal linkshypertrophie möglich xxxx unbestätigter bericht ,1,
 premature atrial contraction ( s ) sinus rhythm voltages are high in limb leads suggesting lvh r - s transition zone in v leads displaced to the left non - specific t wave flattening in limb leads and v6 ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'repolarization_abnormality: t_flattening']"
 tachykardes vorhofflimmern extrem ueberdrehter rechtstyp periphere niederspannung linksposteriorer fascicular block st and t abnormal wahrscheinlich inferiore ischämie oder linksbelastung t abnormal in anterioren ableitungen ,1,
 sinus rhythm normal ecg edit norm xxxx schlechte qualität v5 - xxxx ,1,"['general: normal_ecg', 'sinus_rhythm: normal_sinus_rhythm']"
 supraventrikuläre extrasystole ( n ) supraventrikuläre arrhythmie linkstyp qrs ( t ) abnorm inferiorer infarkt möglich st and t abnorm wahrscheinlich hochlaterale ischämie oder linksbelastung xxxx unbestätigter bericht ,1,
 sinusrhythmus ueberdrehter linkstyp rechtsschenkelblock qrs ( t ) abnorm inferiorer infarkt wahrscheinlich alt xxxx unbestätigter bericht ,1,
 sinus bradycardia otherwise no definite pathology the cause of the bradycardia is not evident edit ivcb xxxx ,1,['sinus_rhythm: sinus_bradycardia']
 premature atrial contraction ( s ) sinus rhythm low voltage right bundle branch block q wave in ii iii avf consistent with old inferior myocardial infarct ,1,"['other: low_voltage', 'sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: right_bundle_branch_block', 'prior_infarct: inferior_prior_infarct', 'infarct: inferior_infarct']"
 tachykardes vorhofflimmern lagetyp normal st abnormal möglicherweise inferiorer innenschichtsschaden ,1,
 sinusrhythmus verdacht auf p - sinistrocardiale ueberdrehter linkstyp qrs ( t ) abnormal anterolateraler infarkt alter unbest inferiorer infarkt alter unbest ,1,
 sinusrhythmus lagetyp normal qrs ( t ) abnorm anteroseptaler myokardschaden möglich xxxx unbestätigter bericht ,1,
 sinus rhythm st segments are depressed in i ii avl v3 - xxxx non - specific but consistent with myocardial ischaemia ,1,['sinus_rhythm: normal_sinus_rhythm']
 sinusrhythmus lagetyp normal mässige amplitudenkriterien für linkshypertrophie st and t abnorm wahrscheinlich anterolaterale ischämie oder linksbelastung t abnorm in inferolateralen ableitungen xxxx unbestätigter bericht ,1,
 sinus rhythm minor non - specific st and t wave change of doubtful significance ,1,"['sinus_rhythm: normal_sinus_rhythm', 'repolarization_abnormality: st_abnormality, t_abnormality']"
 sinusrhythmus verdacht auf p - sinistrocardiale extrem ueberdrehter rechtstyp periphere niederspannung qrs ( t ) abnorm inferiorer infarkt alter unbest xxxx unbestätigter bericht ,1,
 sinusrhythmus linkstyp rechtsschenkelblock qrs ( t ) abnorm septaler infarkt nicht auszuschliessen inferiorer infarkt wahrscheinlich alt xxxx unbestätigter bericht ,1,
 sinus rhythm possible left atrial enlargement r - s transition zone in v leads displaced to the right incomplete right bundle branch block ,1,"['hypertrophy: left_atrial_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: incomplete_right_bundle_branch_block']"
 premature atrial contraction ( s ) sinus bradycardia otherwise normal ecg ,1,['sinus_rhythm: sinus_bradycardia']
 vorhofflimmern - flattern extrem ueberdrehter rechtstyp linksposteriorer fascicular block qrs ( t ) abnormal hochlateraler infarkt möglich t abnormal in anterioren ableitungen inferolateralen ableitungen ,1,
 vorhofflimmern normokardg ventrikulaere es uniform > xxxx - min digitalisveraenderung v5 t veraenderungen u welle v4 - v5 ecg pathologisch linkstyp ,1,
 sinusrhythmus p - sinistrocardiale linkstyp unspezifische intraventrikuläre leitungsstörung qrs ( t ) abnorm inferiorer infarkt wahrscheinlich alt xxxx unbestätigter bericht ,1,
 tachykardes vorhofflimmern linkstyp qrs ( t ) abnormal anteroseptaler infarkt wahrscheinlich alt st and t abnormal wahrscheinlich hochlaterale ischämie oder linksbelastung ,1,
 sinus tachycardia incomplete right bundle branch block otherwise normal ecg ,1,"['sinus_rhythm: sinus_tachycardia', 'conduction_abnormality: incomplete_right_bundle_branch_block']"
 sinus arrhythmie lagetyp normal supraventr es vorhofs es infarkt inferior ( ii iii f ) chronisch moeglich signifikantes q in iii st - hebung v1 - v3 t - veraenderungen neg t v2 - v5 vorderwand ischaemie ecg pathologisch ,1,
 sinusrhythmus intraventr leitungsstoerung ii avf v4 linkstyp st - senkung in v4 v5 t - veraenderungen neg v1 v2 flach v2 v4 iii ecg pathologisch ,1,
 atrial fibrillation low limb lead voltage st segments are depressed in i ii v5 xxxx t wave are flat or slightly inverted throughout non - specific but consistent with myocardial ischaemia and digitalis effect suggest exclude hypokalaemia ,1,['atrial_arrhythmia: atrial_fibrillation']
 sinusrhythmus linkstyp linkshypertrophie möglich qrs ( t ) abnorm inferiorer infarkt wahrscheinlich alt xxxx unbestätigter bericht ,1,
 sinus rhythm left axis deviation left anterior fascicular block right bundle branch block q wave in v2 an old anteroseptal infarct cannot be excluded pr interval is at upper limit of normal this patient is verging on trifascicular block and may be ,1,"['sinus_rhythm: normal_sinus_rhythm', 'atrial_arrhythmia: atrial_tachycardia', 'conduction_abnormality: right_bundle_branch_block, left_anterior_fascicular_block, trifascicular_block', 'axis_deviation: left_axis_deviation', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct']"
 sinus rhythm st segments are depressed in i ii iii avf v2 - xxxx t wave are low or slightly inverted throughout findings are likely to be due to ischaemic heart disease ,1,['sinus_rhythm: normal_sinus_rhythm']
 sinusrhythmus möglicherweise wpw typ b linkstyp qrs ( t ) abnorm inferiorer infarkt alter unbest st abnorm möglicherweise hochlateraler innenschichtsschaden xxxx unbestätigter bericht ,1,['atrial_arrhythmia: wolff_parkinson_white']
 sinus rhythm prolonged qt this may be due to a drug effect or an electrolyte disturbance lead v5 shows artifact ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: long_qt']"
 atrial fibrillation premature ventricular contraction ( s ) right axis deviation q wave in v2 suggesting old anteroseptal myocardial infarct st segments are depressed in ii iii avf v2 - xxxx t wave are low or flat throughout findings are likely to ,1,"['atrial_arrhythmia: atrial_fibrillation', 'axis_deviation: right_axis_deviation', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct']"
 sinusrhythmus lagetyp normal qrs ( t ) abnorm lateraler infarkt wahrscheinlich alt inferiorer myokardschaden nicht auszuschliessen xxxx unbestätigter bericht ,1,
 premature ventricular contraction ( s ) atrial fibrillation st segments are depressed in i ii avl t wave are low or flat in limb leads and v5 xxxx findings are likely to be due to ischaemic heart disease and digitalis effect ,1,['atrial_arrhythmia: atrial_fibrillation']
 sinusrhythmus ueberdrehter linkstyp linksanteriorer fascicular block t abnormal in lateralen ableitungen inferolateralen ableitungen qt - verlängerung ,1,
 sinustachykardie lagetyp normal qrs ( t ) abnormal anteroseptaler infarkt wahrscheinlich alt ,1,
 vorhofflimmern - flattern ueberdrehter rechtstyp rechtshypertrophie qrs ( t ) abnormal hochlateraler infarkt möglich ,1,
 regelmässiger rhythmus keine p - welle erkannt ueberdrehter linkstyp linksanteriorer fascicular block rechtsschenkelblock bifaszikulärer block xxxx unbestätigter bericht ,1,
 sinusrhythmus av block i lagetyp normal unspezifischer intraventrikulärer block linkshypertrophie ,1,
 sinus rhythm t wave change in leads iii and avf ischaemia cannot be excluded ,1,"['sinus_rhythm: normal_sinus_rhythm', 'repolarization_abnormality: t_abnormality']"
 sinusrhythmus av block i rechtstyp rechtsschenkelblock xxxx unbestätigter bericht ,1,
 sinusrhythmus av block i ueberdrehter linkstyp st and t abnorm wahrscheinlich anterolaterale ischämie oder linksbelastung xxxx unbestätigter bericht ,1,
 sinus arrhythmie verdacht auf p - sinistrocardiale lagetyp normal t abnorm in anterolateralen ableitungen inferolateralen ableitungen xxxx unbestätigter bericht ,1,
 vorhofflimmern - flattern linkstyp qrs ( t ) abnorm inferiorer infarkt wahrscheinlich alt st and t abnorm wahrscheinlich anteriore ischämie oder linksbelastung xxxx unbestätigter bericht ,1,
 vorhofflimmern - flattern lagetyp normal mässige amplitudenkriterien f#r linkshypertrophie qrs ( t ) abnormal anteroseptaler infarkt wahrscheinlich alt ,1,
 supraventrikuläre extrasystole ( n ) sinusrhythmus linkstyp t abnormal in inferioren ableitungen qt - verlängerung ,1,
 sinus rhythm voltages are high in limb leads suggesting lvh otherwise no definite pathology edit lvh xxxx sokolow xxxx allgemein flache t - wellen ( ndt ) ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm']"
 sinusrhythmus lagetyp normal t - veraenderungen neg in iii ecg wahrscheinölich normal ,1,
 sinusrhythmus verdacht auf p - sinistrocardiale lagetyp normal edit lao qsavl ( norm xxxx ) ,1,
 sinusrhythmus intraventr leitungsstoerung avf v5 linkstyp infarkt anterior spitze chronisch moeglich st - hebung v1 - v3 t - veraenderungen neg avr fehlende r - progression status nach vw infarkt ecg pathologisch ,1,
 sinusrhythmus linkstyp intraventr leitungsstoerung avf t - veraenderungen neg i v4 - v6 grenzbefund ,1,
 sinusrhythmus av block i lagetyp normal t abnormal in anterolateralen ableitungen ,1,
 premature ventricular contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block tiny r wave in v2 xxxx suggesting old anteroseptal infarct minor non - specific st and t wave change ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: left_anterior_fascicular_block', 'axis_deviation: left_axis_deviation', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct', 'repolarization_abnormality: st_abnormality, t_abnormality']"
 sinusrhythmus lagetyp normal unvollständiger rechtsschenkelblock unspezifisches abnormes t ,2,
 sinusrhythmus linkstyp infarkt inferior chronisch sicher signifikantes q in iii avf t - veraenderungen neg iii avf ecg pathologisch ,1,
 sinus rhythm possible left atrial enlargement non - specific intraventricular block non - specific st and t wave change ,1,"['hypertrophy: left_atrial_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'repolarization_abnormality: st_abnormality, t_abnormality']"
 sinusrhythmus av block i p - verbreiterung ueberdrehter linkstyp linksschenkelblock linkshypertrophie möglich xxxx unbestätigter bericht ,1,
 vorhofflimmern - flattern ueberdrehter linkstyp unvollständiger rechtsschenkelblock qrs ( t ) abnorm inferiorer infarkt wahrscheinlich alt xxxx unbestätigter bericht ,3,
 ventrikuläre extrasystole ( n ) sinusrhythmus av block i p - verbreiterung lagetyp normal unspezifischer intraventrikulärer block qrs ( t ) abnorm anteroseptaler infarkt alter unbest xxxx unbestätigter bericht ,1,
 sinusrhythmus rechtstyp rechtsschenkelblock ecg pathologisch ,1,
 sinusbradykardie lagetyp normal rechtsschenkelblock t - veraenderungen neg v1 v2 ecg pathologisch ,1,
 sinustachykardie infarkt anteroseptal chronisch moeglich linkstyp intraventr leitungsstoerung ii t - veraenderungen neg v4 biphasisch v5 v6 avl i ecg pathologisch ,1,
 sinusbradykardie lagetyp normal lagetyp in anbetracht des alters normal linkshypertrophie mit strain st abnorm möglicherweise anterolateraler innenschichtsschaden xxxx unbestätigter bericht ,1,
 ventrikuläre extrasystole ( n ) tachykardes vorhofflimmern ueberdrehter linkstyp qrs ( t ) abnorm inferiorer infarkt wahrscheinlich alt st and t abnorm wahrscheinlich anterolaterale ischämie oder linksbelastung xxxx unbestätigt ,1,
 sinus rhythm grossly prolonged pr interval voltages are high in limb leads suggesting lvh st segments are depressed in i ii avl v6 t wave are low or flat in i ii avl v5 xxxx this may be due to lv strain or ischaemia ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm']"
 sinus arrhythmia prolonged pr interval minor non - specific t wave flattening in i and inversion in avl ,1,"['sinus_rhythm: sinus_arrhythmia', 'repolarization_abnormality: t_flattening']"
 sinusrhythmus p - sinistrocardiale linkstyp qrs ( t ) abnorm anterolateraler infarkt alter unbest inferiorer infarkt wahrscheinlich alt xxxx unbestätigter bericht ,4,
 ventrikuläre extrasystole ( n ) interponierte ventrikuläre extrasystole ( n ) supraventrikuläre extrasystole ( n ) sinusrhythmus lagetyp normal qrs ( t ) abnorm anteroseptaler infarkt wahrscheinlich alt xxxx unbestätigter bericht ,1,
 sinus rhythm left atrial enlargement incomplete right bundle branch block edit norm xxxx irbbb ( norm xxxx irbbb ) ,1,"['hypertrophy: left_atrial_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: incomplete_right_bundle_branch_block']"
 sinus rhythm voltages in limb leads are at upper limit no definite pathology edit norm xxxx sokolow xxxx ( norm xxxx ) ,1,"['sinus_rhythm: normal_sinus_rhythm', 'atrial_arrhythmia: atrial_tachycardia']"
 sinus rhythm voltages are high in limb leads suggesting lvh left axis deviation left anterior fascicular block ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: left_anterior_fascicular_block', 'axis_deviation: left_axis_deviation']"
 sinus rhythm qs complex in v2 may be normal no definite pathology ,1,['sinus_rhythm: normal_sinus_rhythm']
 premature atrial contraction ( s ) bigeminy sinus rhythm otherwise normal ecg ,1,['sinus_rhythm: normal_sinus_rhythm']
