statement,occurences,proposed label
 sinus rhythm prolonged pr interval left axis deviation non - specific intraventricular block ,2,['normal_sinus_rhythm']
 sinus rhythm non - specific t wave flattening in ii avf and inversion in iii this may be due to inferior myocardial ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm voltages are high in chest leads suggesting lvh non - specific t wave inversion in v2 ,1,['normal_sinus_rhythm']
 sinus rhythm minor non - specific t wave flattening in v4 xxxx ,2,['normal_sinus_rhythm']
 sinus rhythm prolonged pr interval left axis deviation voltages are high in limb leads suggesting lvh ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus rhythm st segments are depressed in i avl t wave are low in i and inverted in avl this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm voltages are high in limb leads suggesting lvh minor non - specific t wave flattening in v6 ,1,['normal_sinus_rhythm']
 sinus rhythm left axis deviation incomplete right bundle branch block voltages are high in limb leads suggesting lvh ,1,['normal_sinus_rhythm']
 sinus rhythm left axis deviation left anterior fascicular block voltages are high in limb leads suggesting lvh st segments are depressed and t wave flat in i avl this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm t wave are inverted in avl v3 xxxx t wave are low or flat in i v5 xxxx findings are likely to be due to ischaemic heart disease the age of the change is uncertain in view of recent chest pain suggest repeat ,1,['normal_sinus_rhythm']
 sinus rhythm qs complex in v2 suggesting old anteroseptal myocardial infarct edit asmi xxxx alter infarkt wahrscheinlich ( asmi xxxx ) ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus rhythm prolonged pr interval q wave in v2 suggesting old anteroseptal infarct possible old inferior myocardial infarct ,1,['normal_sinus_rhythm']
 sinus rhythm incomplete right bundle branch block non - specific t wave inversion in v2 xxxx ,2,['normal_sinus_rhythm']
 sinus rhythm left axis deviation probable left anterior fascicular block ,1,['normal_sinus_rhythm']
 sinus rhythm compared with tracing of xxxx it is very similar but t wave now upright in v3 the slightly changed pattern suggests a recent ischaemic episode with or without actual infarct edit injas ( injas ) ,1,['normal_sinus_rhythm']
 sinus rhythm st segments are depressed in i avl v3 - xxxx t wave are low or flat in i avl v5 xxxx this may be due to lv strain or ischaemia compared with tracing of xxxx rhythm was previously atrial fibrillation st and t wave change now less mar ,1,['normal_sinus_rhythm']
 sinus rhythm t wave are low or flat in i avl v4 xxxx myocardial ischaemia is a possible cause ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm st segments are depressed in i ii avl avf v3 - xxxx t wave are inverted in i avl and low or flat in v4 xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus rhythm t wave are flat in limb leads and inverted in v4 xxxx findings are likely to be due to ischaemic heart disease the age of the change is uncertain ,1,['normal_sinus_rhythm']
 sinus rhythm left axis deviation left ventricular hypertrophy st segments are depressed and t wave inverted in i avl v5 xxxx this may be due to lv strain or ischaemia leads v3 xxxx show gross artifact ,1,['normal_sinus_rhythm']
 sinus rhythm q wave in ii iii avf old inferior infarct cannot be excluded edit imi xxxx ( imi xxxx ) ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm t wave are low or flat throughout myocardial ischaemia is likely suggest exclude hypokalaemia ,1,['normal_sinus_rhythm']
 sinus rhythm non - specific t wave flattening in v6 ,3,['normal_sinus_rhythm']
 sinus rhythm q wave in ii iii avf old inferior infarct cannot be excluded q wave in v2 xxxx st segments are elevated and t wave inverted in v2 - xxxx consistent with anterior myocardial infarct which appears recent ,1,['normal_sinus_rhythm']
 sinus bradycardia prolonged pr interval otherwise normal ecg the cause of the bradycardia is not evident ,1,['sinus_bradycardia']
 sinus rhythm qs complex in v2 suggesting old anteroseptal myocardial infarct ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) trigeminy sinus rhythm voltages are high in limb leads suggesting lvh ,1,['normal_sinus_rhythm']
 sinus rhythm st segments are depressed and t wave inverted in i avl v4 xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm low limb lead voltage t wave are flat in i v5 xxxx and inverted in avl non - specific but consistent with myocardial ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm probable old inferior myocardial infarct qs complex in v2 xxxx st segments are elevated in v2 xxxx t wave are inverted in i avl v2 - xxxx consistent with ischaemic heart disease with anterior myocardial infarct of uncertain age possib ,1,['normal_sinus_rhythm']
 sinus rhythm st segments are slightly depressed in i avl v5 xxxx t wave are flat in i and inverted in avl this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm compared with tracing of xxxx st segment elevation in v2 xxxx is less marked t wave inversion is generally less pronounced the changing pattern suggests a recent ischaemic episode with possible anterior infarct ,1,['normal_sinus_rhythm']
 sinus rhythm left ventricular hypertrophy st segments are depressed in i ii avl v5 xxxx t wave are inverted in i avl v5 xxxx and flat in ii v4 this may be due to lv strain or ischaemia q wave and tiny r wave in v2 an old anteroseptal infarct cannot ,1,['normal_sinus_rhythm']
 sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block pr interval is at about upper limit of normal so that patient is verging on trifascicular block and may be at increased risk of developing c ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus tachycardia st segments are depressed in i ii avl v3 - xxxx t wave are flat in limb leads and v4 xxxx this may be due to lv strain or ischaemia ,1,['sinus_tachycardia']
 premature atrial contraction ( s ) sinus rhythm voltages are high in chest leads suggesting lvh ,1,['normal_sinus_rhythm']
 sinus rhythm t wave are inverted in v2 xxxx and flat in v5 xxxx findings are likely to be due to ischaemic heart disease slight st segment elevation in v2 xxxx recent anteroseptal damage cannot be excluded ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm right bundle branch block ,5,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus tachycardia left axis deviation left anterior fascicular block compared with tracing of xxxx st segment elevation in i avl v2 xxxx is more marked consistent with recent anterior myocardial infarct ,1,['sinus_tachycardia']
 sinus rhythm voltages in limb leads are at upper limit st segments are slightly depressed in i avl v5 xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm st segments are depressed in v2 xxxx t wave are inverted in ii iii avf v2 - xxxx findings are likely to be due to ischaemic heart disease they may represent subendocardial infarct of uncertain age ,1,['normal_sinus_rhythm']
 sinus rhythm t wave are inverted in i avl and flat in v5 xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm possible left atrial enlargement low limb lead voltage left bundle branch block this is most commonly due to ischaemic heart disease ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus tachycardia left axis deviation left anterior fascicular block incomplete right bundle branch block ,1,['sinus_tachycardia']
 sinus rhythm normal ecg compared with tracing of xxxx the pr interval now normal and definite delta wave are not seen w - p - w conduction can be intermittent ,1,['normal_sinus_rhythm']
 sinus tachycardia left axis deviation left anterior fascicular block incomplete right bundle branch block no definite evidence to suggest recent ischaemia ,1,['sinus_tachycardia']
 sinus rhythm minor non - specific st segment depression in ii iii avf v4 xxxx myocardial ischaemia cannot be excluded ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus tachycardia compared with tracing of xxxx rhythm was previously atrial fibrillation st and t wave change persist in inferior and lateral leads ,1,['sinus_tachycardia']
 premature ventricular contraction ( s ) premature atrial contraction ( s ) sinus rhythm left axis deviation incomplete right bundle branch block q wave in v3 xxxx consistent with old anterior myocardial infarct possible old inferior myocardial infarcti ,1,['normal_sinus_rhythm']
 sinus rhythm t wave are low or flat in i v5 xxxx and show terminal inversion in v3 xxxx this may be due to lv strain or ischaemia slightly prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['normal_sinus_rhythm']
 sinus rhythm qs complex in v2 xxxx st segments are elevated in v2 xxxx t wave are inverted in i avl v4 xxxx consistent with ischaemic heart disease with anterior myocardial infarct probably old persistent st segment elevation may indicate a ven ,1,['normal_sinus_rhythm']
 sinus rhythm st segments are depressed in i ii avl v5 xxxx non - specific but consistent with myocardial ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block voltages are high in limb leads suggesting lvh pr interval is normal ,1,['normal_sinus_rhythm']
 sinus rhythm qs complex in v2 xxxx q wave in i avl v5 xxxx st segments are elevated in v2 - xxxx consistent with anterior and lateral myocardial infarct probably old persistent st segment elevation may indicate a ventricular aneurysm ,1,['normal_sinus_rhythm']
 sinus arrhythmia normal ecg edit norm ,2,['sinus_arrhythmia']
 sinus rhythm normal ecg edit norm xxxx qsiii ( norm xxxx ) ,1,['normal_sinus_rhythm']
 sinus rhythm normal ecg edit norm ( norm xxxx ivcb ) ,1,['normal_sinus_rhythm']
 sinus bradycardia compared with submitted tracing dated xxxx t wave were previously inverted in v2 xxxx now they are inverted in v2 and flat in v3 xxxx the slightly changed pattern suggests recent ischaemia ,1,['sinus_bradycardia']
 sinus rhythm incomplete right bundle branch block non - specific t wave flattening in i and slight inversion in avl ,1,['normal_sinus_rhythm']
 sinus rhythm st segments are depressed in i ii iii avf v5 xxxx t wave are low or flat in these leads this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm possible left atrial enlargement voltages are high in chest leads suggesting lvh edit norm xxxx ( norm xxxx ) ,1,['normal_sinus_rhythm']
 sinus rhythm normal ecg on standing the heart rate rose to xxxx - min but the tracing was unchanged ,1,['normal_sinus_rhythm']
 sinus rhythm minor non - specific t wave flattening in chest leads ,3,['normal_sinus_rhythm']
 sinus tachycardia right atrial enlargement otherwise normal ecg edit rao tachykardie alter fehlt ,1,['sinus_tachycardia']
 sinus tachycardia frequent premature atrial contraction ( s ) incomplete right bundle branch block left ventricular hypertrophy non - specific st and t wave change ,1,['sinus_tachycardia']
 sinus rhythm normal ecg in particular qt interval is normal ,2,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus tachycardia q wave in ii iii avf v4 xxxx st segments are elevated in these leads st segments are depressed in i avl consistent with inferolateral myocardial infarct which appears recent ,1,['sinus_tachycardia']
 sinus rhythm premature atrial contraction ( s ) voltages are high in chest leads suggesting lvh ,1,['normal_sinus_rhythm']
 sinus rhythm premature atrial contraction ( s ) bigeminy non - specific intraventricular delay voltages are high in chest leads suggesting lvh st segments are depressed in i ii v4 xxxx t wave are inverted in i ii avl v3 and deeply so in v4 xxxx f ,1,['normal_sinus_rhythm']
 sinus rhythm minor non - specific t wave flattening in i avl edit norm ( ndt ) ,1,['normal_sinus_rhythm']
 sinus rhythm normal ecg edit norm mini qiii tneg iii ( norm xxxx ) ,1,['normal_sinus_rhythm']
 sinus rhythm grossly prolonged pr interval r - s transition zone in v leads displaced to the left non - specific t wave change in i avl v5 xxxx ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm r - s transition zone in v leads displaced to the right left ventricular hypertrophy non - specific st segment depression in v4 xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm q wave in ii iii avf suggesting old inferior myocardial infarct st segments are depressed in i avl v3 xxxx t wave are inverted in v2 xxxx findings are likely to be due to ischaemic heart disease the age of the change is unc ,1,['normal_sinus_rhythm']
 sinus rhythm probable old anteroseptal infarct ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm prolonged pr interval left ventricular hypertrophy ,1,['normal_sinus_rhythm']
 regular rhythm no p wave found rhythm is probably junctional but sinus rhythm is not excluded non - specific t wave flattening in i avl v6 t wave have a somewhat bifid appearance in v2 - xxxx this is of uncertain significance ,1,['normal_sinus_rhythm']
 sinus rhythm qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct st segments are depressed in ii v5 xxxx t wave are flat or slightly inverted in limb leads and v4 xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm borderline left axis deviation no definite pathology ,1,['normal_sinus_rhythm']
 sinus rhythm minor non - specific st segment depression in v4 xxxx otherwise normal ecg ,3,['normal_sinus_rhythm']
 sinus rhythm prolonged pr interval minor non - specific st segment depression in v4 xxxx ,1,['normal_sinus_rhythm']
 sinus rhythm left axis deviation left anterior fascicular block qs complex in v2 xxxx st segments are elevated in v2 xxxx t wave are inverted in ii iii avf v4 xxxx consistent with ischaemic heart disease with anterior myocardial infarct probabl ,1,['normal_sinus_rhythm']
 sinus rhythm voltages are high in chest leads suggesting lvh minor non - specific st and t wave change in inferolateral leads ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm prolonged pr interval left ventricular hypertrophy st segments are depressed in v4 xxxx t wave are flat in i v4 and inverted in avl v5 xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block non - specific intraventricular block q wave in v2 xxxx consistent with old anterior myocardial infarct patient may be at increased risk of developing complete ,1,['normal_sinus_rhythm']
 sinus rhythm voltages in limb leads are at upper limit non - specific t wave flattening in i avl v6 ,1,['normal_sinus_rhythm']
 sinus rhythm non - specific st and t wave change in inferolateral leads myocardial ischaemia is likely ,1,['normal_sinus_rhythm']
 sinus tachycardia prolonged pr interval otherwise no definite pathology ,1,['sinus_tachycardia']
 sinus rhythm leftward axis otherwise normal ecg ,3,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm left axis deviation non - specific intraventricular block left ventricular hypertrophy anteroseptal infarct of uncertain age recent infarct cannot be excluded ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block right bundle branch block patient has trifascicular block and may be at increased risk of developing complete av block po ,1,['normal_sinus_rhythm']
 sinus rhythm premature atrial contractions bigeminy compared with tracing of xxxx previously there were premature atrial contraction ( s ) there now slight st segment depression in i ii avl and t wave flattening in v6 myocardial ischaemia i ,1,['normal_sinus_rhythm']
 sinus rhythm q wave in ii iii avf consistent with old inferior myocardial infarct non - specific t wave flattening in i ii v6 ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm qs complex in v2 q wave in v3 t wave are inverted in i avl v2 xxxx and flat in v4 xxxx consistent with ischaemic heart disease with old anteroseptal myocardial infarct ,1,['normal_sinus_rhythm']
 sinus rhythm t wave are low or flat in limb leads and inverted in v3 - xxxx findings are likely to be due to ischaemic heart disease the age of the change is uncertain prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm voltages are high in limb leads suggesting lvh otherwise normal ecg ,3,['normal_sinus_rhythm']
 sinus rhythm qs complex in v2 and tiny r wave in v3 suggesting old anteroseptal infarct ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm non - specific intraventricular delay q wave in v2 suggesting anteroseptal infarct probably old t wave are low or flat in i v5 xxxx and inverted in avl non - specific but consistent with myocardial ischaem ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm incomplete right bundle branch block otherwise normal ecg ,3,['normal_sinus_rhythm']
 sinus rhythm left axis deviation r - s transition zone in v leads displaced to the left left anterior fascicular block ,3,['normal_sinus_rhythm']
 sinus rhythm premature ventricular contraction ( s ) low limb lead voltage q wave in ii iii avf consistent with old inferior myocardial infarct ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm borderline left axis deviation left bundle branch block this is most commonly due to ischaemic heart disease ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus arrhythmia minor non - specific st segment depression in i ii v4 xxxx ,1,['sinus_arrhythmia']
 sinus rhythm minor terminal conduction delay otherwise normal ecg ,1,['normal_sinus_rhythm']
 sinus tachycardia rightward axis q wave in i avl suggest old lateral infarct ,1,['sinus_tachycardia']
 sinus rhythm slightly prolonged qt this may be due to a drug effect or an electrolyte disturbance otherwise normal ecg ,2,['normal_sinus_rhythm']
 sinus rhythm borderline left axis deviation st segments are slightly depressed in i v6 t wave are low or flat in ii v4 xxxx non - specific but consistent with myocardial ischaemia prolonged qt this may be due to a drug effect or an electrolyte di ,1,['normal_sinus_rhythm']
 sinus rhythm prolonged pr interval voltages are high in limb leads suggesting lvh left axis deviation left anterior fascicular block st segments are depressed in i avl v3 - xxxx t wave are inverted in i avl and flat in v4 xxxx this may be due to lv s ,1,['normal_sinus_rhythm']
 sinus rhythm normal ecg q wave in inferior leads are certainly normal ,1,['normal_sinus_rhythm']
 sinus bradycardia the bradycardia may be due to beta - blocker therapy voltages are high in chest leads suggesting lvh st segments are depressed in i avl v4 xxxx this may be due to lv strain or ischaemia ,1,['sinus_bradycardia']
 sinus rhythm prolonged pr interval qs complex in v2 xxxx consistent with old anterior myocardial infarct ,1,['normal_sinus_rhythm']
 sinus rhythm normal ecg leads v5 xxxx show gross artifact ,1,['normal_sinus_rhythm']
 sinus rhythm pr interval upper limits normal normal ecg ,1,['normal_sinus_rhythm']
 sinus rhythm non - specific st and t wave change in v2 and v3 ,1,['normal_sinus_rhythm']
 sinus rhythm possible left ventricular hypertrophy probable old inferior myocardial infarct ,1,['normal_sinus_rhythm']
 sinus rhythm q wave in ii iii avf t wave are flat in ii and inverted in iii avf v3 - xxxx consistent with ischaemic heart disease with old inferior myocardial infarct ,1,['normal_sinus_rhythm']
 sinus rhythm st segments are depressed in i avl t wave are inverted in v2 xxxx and flat in ii iii avf v5 xxxx findings are likely to be due to ischaemic heart disease the age of the change is uncertain ,1,['normal_sinus_rhythm']
 sinus tachycardia q wave in v2 xxxx consistent with old anteroseptal myocardial infarct st segments are depressed in i ii avl t wave are low or flat in limb leads and v4 xxxx findings are likely to be due to ischaemic heart disease ,1,['sinus_tachycardia']
 sinus bradycardia t wave are slightly inverted in ii iii avf v6 and flat in i avl non - specific but consistent with myocardial ischaemia ,1,['sinus_bradycardia']
 premature ventricular contraction ( s ) sinus rhythm low limb lead voltage otherwise normal ecg ,3,['normal_sinus_rhythm']
 sinus rhythm minor non - specific t wave flattening in avl v5 xxxx ,1,['normal_sinus_rhythm']
 sinus rhythm non - specific intraventricular delay voltages are high in chest leads suggesting lvh ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus rhythm voltages are high in chest leads suggesting lvh st segments are depressed in avl v4 xxxx t wave are low or flat in i ii avl v4 xxxx this may be due to lv strain or ischaemia prolonged qt this may ,1,['normal_sinus_rhythm']
 sinus rhythm non - specific intraventricular block probable left ventricular hypertrophy non - specific st and t wave change ,1,['normal_sinus_rhythm']
 sinus rhythm premature ventricular contraction ( s ) left ventricular hypertrophy non - specific t wave flattening in i avl there is gross skeletal muscle artifact ,1,['normal_sinus_rhythm']
 sinus bradycardia non - specific intraventricular delay st segments are depressed in i avl v4 xxxx t wave are flat in i v4 xxxx this may be due to lv strain or ischaemia the cause of the bradycardia is not evident ,1,['sinus_bradycardia']
 sinus rhythm voltages are high in limb leads suggesting lvh st segments are depressed in i avl v3 - xxxx t wave are inverted in v2 - xxxx and flat in i avl change may be due to anterior and lateral myocardial ischaemia or subendocardial infarct of uncer ,1,['normal_sinus_rhythm']
 sinus rhythm t wave are inverted in iii avf and show terminal inversion in ii v4 xxxx q wave in iii avf consistent with inferolateral myocardial ischaemia or infarct of uncertain age possibly recent ,1,['normal_sinus_rhythm']
 sinus rhythm q wave in ii iii avf possible old inferior myocardial infarct otherwise normal ecg ,1,['normal_sinus_rhythm']
 sinus rhythm non - specific t wave flattening in ii iii avf v6 ,1,['normal_sinus_rhythm']
 sinus rhythm minor non - specific t wave inversion in v2 otherwise normal ecg ,1,['normal_sinus_rhythm']
 sinus rhythm compared with tracing of xxxx there now more definite t wave inversion in ii iii avf v3 - xxxx this may be due to recent ischaemia or infarct it is difficult to determine whether any of the change are old ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block st segments are depressed in i avl t wave are low in these leads this may be due to lv strain or ischaemia q wave in v2 old anteroseptal infarct can ,1,['normal_sinus_rhythm']
 sinus rhythm r - s transition zone in v leads displaced to the right incomplete right bundle branch block t wave are generally low prolonged qt suggest exclude hypokalaemia ,1,['normal_sinus_rhythm']
 sinus rhythm left axis deviation r - s transition zone in v leads displaced to the left left anterior fascicular block non - specific t wave flattening in v3 - xxxx myocardial ischaemia is likely ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) bigeminy sinus rhythm left axis deviation possible old inferior infarct ,1,['normal_sinus_rhythm']
 sinus rhythm left ventricular hypertrophy left axis deviation left anterior fascicular block st segments are depressed and t wave inverted in i avl t wave are flat in v6 this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm non - specific t wave flattening in i avl v6 otherwise no definite pathology ,1,['normal_sinus_rhythm']
 sinus rhythm qs complex in v2 xxxx q wave in v4 t wave are inverted in v4 xxxx with terminal inversion in v2 xxxx consistent with ischaemic heart disease with anterior myocardial infarct of uncertain age it is difficult to determine whether any ch ,1,['normal_sinus_rhythm']
 sinus arrhythmia t wave are low in limb leads and v4 and flat in v5 xxxx the significance is uncertain in a patient of this age suggest cardiological review ,1,['sinus_arrhythmia']
 sinus rhythm amplitude criteria for lvh otherwise normal ecg ,1,['normal_sinus_rhythm']
 sinus rhythm mild anterolateral t wave change which are non diagnostic ,1,['normal_sinus_rhythm']
 sinus tachycardia widespread non - specific t abnormality with deep broad t inversion in most leads corrected qt interval is prolonged while ischaemia can cause these global change metabolic abnormality including electrolyte disturbance hypoxia edit injas injal injin ( injas injil lngqt ) ,1,['sinus_tachycardia']
 sinus rhythm non - specific st elevation almost certainly a normal variant ,1,['normal_sinus_rhythm']
 sinus rhythm rate xxxx per minute mild generalized non - diagnostic st and t wave change ,1,['normal_sinus_rhythm']
 sinus rhythm left venricular hypertrophy st change consistent with left ventricular strain pattern no diagnostic change of ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm ventricular premature complex left anterior fascicular block no ecg evidence of ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm left ventricular hypertrophy on voltage otherwise normal ecg ,1,['normal_sinus_rhythm']
 sinus rhythm p wave vector suggests respiratory disease partial right bundle branch block ,1,['normal_sinus_rhythm']
 sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block antero - septal infarct of undetermined age probably recent ,1,['normal_sinus_rhythm']
 sinus rhythm rate xxxx has developed since ecg of xxxx minor st and t wave change consistent with digoxin effect ,1,['normal_sinus_rhythm']
 sinus rhythm ventricular premature complex apart from ventricular premature complex normal ecg ,2,['normal_sinus_rhythm']
 sinus rhythm left ventricular hypertrophy possible old inferior infarct early left ventricular strain ,1,['normal_sinus_rhythm']
 sinus rhythm poor anterior r wave progression suggests a possible old antero - septal infarct ,1,['normal_sinus_rhythm']
 sinus rhythm left axis deviation left anterior fascicular block qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm prolonged pr interval q wave in ii iii avf st segments are depressed in i avl v5 xxxx t wave are low or flat in these leads consistent with ischaemic heart disease with old inferior myocardial infarcti edit imi xxxx lvh xxxx isc_ sokolow xxxx ( imi xxxx lvh xxxx isc_ ) ,1,['normal_sinus_rhythm']
 sinus rhythm possible left atrial enlargement left axis deviation voltages are high in limb leads suggesting lvh prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus arrhythmia non - specific t wave flattening in i v5 xxxx ,1,['sinus_arrhythmia']
 premature ventricular contraction ( s ) bigeminy sinus rhythm borderline left axis deviation right atrial enlargement small r wave in v2 xxxx suggesting old anteroseptal myocardial infarct t wave are inverted in i avl v2 - xxxx findings are likely to ,1,['normal_sinus_rhythm']
 sinus rhythm possible left atrial enlargement left axis deviation ,1,['normal_sinus_rhythm']
 sinus rhythm st segments are depressed in v4 xxxx t wave are low or flat in i v5 xxxx t wave are inverted in avl v4 findings are likely to be due to ischaemic heart disease the age of the change is uncertain ,1,['normal_sinus_rhythm']
 sinus tachycardia possible old inferior myocardial infarct ,1,['sinus_tachycardia']
 sinus rhythm left axis deviation non - specific intraventricular block non - specific t wave flattening in limb leads and v6 ,1,['normal_sinus_rhythm']
 sinus rhythm right axis deviation probable left posterior fascicular block compared with tracing of xxxx it is very similar edit lpfb ( lpfb ) ,1,['normal_sinus_rhythm']
 sinus rhythm possible left atrial enlargement left ventricular hypertrophy t wave are inverted in i avl v4 xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm st segments are depressed in i ii avf v3 - xxxx t wave are low or flat in limb leads and v5 xxxx non - specific but consistent with myocardial ischaemia and digitalis effect ,1,['normal_sinus_rhythm']
 sinus rhythm st segments are elevated in i ii v5 xxxx this is probably a normal variant t wave are inverted in v2 this is not necessarily of pathological significance ,1,['normal_sinus_rhythm']
 sinus tachycardia p wave are inconspicuous except in v1 xxxx i cannot exclude the possibility that this is atrial tachycardia with xxxx block premature ventricular contraction ( s ) low limb lead voltage st segments are depressed in i avl v3 xxxx t wave ,1,['sinus_tachycardia']
 sinus rhythm prolonged pr interval non - specific t wave flattening in i and inversion in avl poor progression of r wave in anterior chest leads old anteroseptal myocardial infarct cannot be excluded ,1,['normal_sinus_rhythm']
 sinus rhythm left axis deviation non - specific intraventricular delay q wave and st segment elevation in ii iii avf v6 consistent with inferolateral myocardial infarct of uncertain age possibly recent ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm t wave are inverted in i ii v4 xxxx findings are likely to be due to ischaemic heart disease the age of the change is uncertain ,1,['normal_sinus_rhythm']
 sinus rhythm left axis deviation non - specific intraventricular block voltages are high in limb leads suggesting lvh non - specific st and t wave change in i avl v6 ,1,['normal_sinus_rhythm']
 sinus rhythm tiny r wave in v2 xxxx old anteroseptal myocardial infarct cannot be excluded st segments are depressed in ii iii avf v4 xxxx t wave are slightly inverted in these leads non - specific but consistent with myocardial ischaemia ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block qs complex in v2 and tiny r wave in v3 consistent with old anteroseptal myocardial infarct ,1,['normal_sinus_rhythm']
 sinus tachycardia there is s lead i and q lead iii pattern which may occur in pulmonary embolism otherwise normal ecg ,1,['sinus_tachycardia']
 premature ventricular contraction ( s ) sinus rhythm prolonged pr interval left axis deviation low limb lead voltage q wave in ii iii avf consistent with old inferior myocardial infarct ,1,['normal_sinus_rhythm']
 sinus rhythm prolonged pr interval qs complex in v2 and q wave in v3 consistent with old anteroseptal myocardial infarct st segments are depressed in i v4 xxxx t wave are inverted in avl v4 xxxx findings are likely to be due to ischaemic hear ,1,['normal_sinus_rhythm']
 sinus bradycardia borderline left axis deviation otherwise normal ecg the cause of the bradycardia is not evident edit norm xxxx myocardial infarct bbb ( r ) qsiii ( norm xxxx ) ,1,['sinus_bradycardia']
 premature atrial contraction ( s ) sinus rhythm left axis deviation q wave in ii iii avf consistent with old inferior myocardial infarct ,1,['normal_sinus_rhythm']
 sinus rhythm left atrial enlargement voltages are high in chest leads suggesting lvh ,1,['normal_sinus_rhythm']
 sinus rhythm q wave in ii iii avf t wave are low or flat in limb leads and v6 consistent with ischaemic heart disease with old inferior myocardial infarct ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm tiny r wave in v2 xxxx suggesting old anteroseptal myocardial infarct t wave are inverted in i ii avl v4 xxxx findings are likely to be due to ischaemic heart disease ,1,['normal_sinus_rhythm']
 sinus arrhythmia st segments are elevated in v2 - xxxx this is probably a normal variant no definite pathology suggest repeat if clinically indicated ,1,['sinus_arrhythmia']
 sinus rhythm left axis deviation voltages are high in chest leads suggesting lvh edit lvh xxxx sokolow xxxx ( lvh xxxx lafb ) ,1,['normal_sinus_rhythm']
