statement,occurences,proposed label
 pat uppgifter saknas sinusrytm av block i vänster el - axel misstänkt gammal inferior myokardskada st and t förändring anterolateralt och inferolateralt såsom vid ischemi vänster kammarbelastning eller digitalispåverkan ,1,['atrial_tachycardia']
 atrial fibrillation borderline left axis deviation st segments are depressed and t wave inverted in i avl v2 - xxxx findings are likely to be due to ischaemic heart disease the age of the change is uncertain ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response incomplete right bundle branch block otherwise no definite pathology ,1,['atrial_fibrillation']
 initially there is sinus rhythm ( rate = approx xxxx - min ) with atrial premature complex and bigeminy this is followed by a run of rapid regular paroxysmal supraventricular tachycardia ( rate = xxxx - min ) t wave are flat throughout ,2,"['atrial_tachycardia', 'premature_atrial_complex']"
 premature ventricular contraction ( s ) atrial fibrillation with rapid ventricular response right bundle branch block non - specific st and t wave change ,1,['atrial_fibrillation']
 premature ventricular contraction ( s ) atrial fibrillation with rapid ventricular response right bundle branch block ,2,['atrial_fibrillation']
 sinus rhythm pr interval is short and delta wave are present these features indicate the wolff - parkinson - white syndrome patients may be prone to bouts of paroxysmal supra - ventricular tachyarrhythmias ,1,['wolff_parkinson_white']
 atrial fibrillation st segments are depressed in i avl v4 xxxx t wave are inverted in i ii avl v6 and low in v4 xxxx findings are likely to be due to ischaemic heart disease and digitalis effect ,1,['atrial_fibrillation']
 rapid regular supraventricular tachycardia this may be atrial flutter with xxxx av block non - specific st and t wave change ,2,"['atrial_tachycardia', 'atrial_flutter']"
 atrial fibrillation left bundle branch block this is most commonly due to ischaemic heart disease ,1,['atrial_fibrillation']
 atrial fibrillation left axis deviation left ventricular hypertrophy st segments are depressed and t wave inverted in i avl v5 xxxx this may be due to lv strain or ischaemia ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response st segments are depressed in i avl v6 t wave are low or flat in limb leads and v4 xxxx findings are likely to be due to ischaemic heart disease ,1,['atrial_fibrillation']
 sinus rhythm voltages in limb leads are at upper limit t wave are low or flat in limb leads and v4 xxxx non - specific but consistent with myocardial ischaemia ,1,['atrial_tachycardia']
 atrial fibrillation minor non - specific t wave flattening in i avl ,1,['atrial_fibrillation']
 rhythm is atrial flutter with xxxx av block the flutter rate is slower than usual this arrhythmia is usually associated with organic heart disease non - specific st and t wave change ,1,['atrial_flutter']
 atrial fibrillation st segments are depressed and t wave inverted in i ii avl v3 - xxxx this may be due to lv strain or ischaemia and digitalis effect ,1,['atrial_fibrillation']
 sinusbradykardie linkstyp unspezifischer intraventrikulärer block möglicherweise wpw typ b ,1,['wolff_parkinson_white']
 premature ventricular contraction ( s ) sinus rhythm voltages in limb leads are at upper limit slightly prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['atrial_tachycardia']
 atrial fibrillation compared with tracing of xxxx it is not significantly changed st segments are depressed and t wave inverted in i avl v5 xxxx this may be due to lv strain or ischaemia ,1,['atrial_fibrillation']
 sinus rhythm voltages in limb leads are at upper limit non - specific intraventricular delay ,1,['atrial_tachycardia']
 atrial fibrillation with rapid ventricular response st segments are depressed in i ii avl v4 xxxx t wave are low or flat in limb leads and v4 xxxx findings are likely to be due to ischaemic heart disease and digitalis effect ,1,['atrial_fibrillation']
 atrial fibrillation r - s transition zone in v leads displaced to the right st segments are depressed in i ii avl v2 - xxxx t wave are low or flat throughout findings are likely to be due to ischaemic heart disease and digitalis effect suggest exclude ,1,['atrial_fibrillation']
 atrial fibrillation left axis deviation non - specific intraventricular delay st segments are depressed in i ii avl v5 xxxx t wave are inverted in i avl v5 xxxx this may be due to lv strain or ischaemia and digitalis effect ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response low limb lead voltage otherwise no definite pathology ,2,['atrial_fibrillation']
 premature atrial contraction ( s ) sinus rhythm voltages in limb leads are at upper limit otherwise normal ecg ,1,['atrial_tachycardia']
 atrial fibrillation non - specific intraventricular delay st segments are depressed in v3 - xxxx t wave are low in v4 xxxx this may be due to lv strain or ischaemia and digitalis effect ,1,['atrial_fibrillation']
 premature ventricular contraction ( s ) atrial fibrillation with rapid ventricular response left axis deviation low limb lead voltage qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct st segments are depressed in i avl thi ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response low limb lead voltage minor non - specific st and t wave change ,1,['atrial_fibrillation']
 atrial fibrillation st segments are depressed in v4 xxxx t wave are low or flat throughout myocardial ischaemia is likely suggest exclude hypokalaemia ,1,['atrial_fibrillation']
 atrial fibrillation premature ventricular contraction ( s ) non - specific intraventricular delay voltages are high in chest leads suggesting lvh qs complex in v2 xxxx consistent with anteroseptal myocardial infarct of uncertain age st segments are d ,1,['atrial_fibrillation']
 atrial fibrillation st segments are slightly depressed in i ii avl v2 - xxxx t wave are low or flat throughout findings are likely to be due to ischaemic heart disease and digitalis effect suggest exclude hypokalaemia ,1,['atrial_fibrillation']
 sinus rhythm left axis deviation left anterior fascicular block voltages in limb leads are at upper limit ,2,['atrial_tachycardia']
 atrial fibrillation incomplete right bundle branch block voltages are high in limb leads suggesting lvh small r wave in v2 xxxx and q wave in v4 consistent with old anterior myocardial infarct q wave and st segment elevation in iii avf t wave ,1,['atrial_fibrillation']
 sinus rhythm r - s transition zone in v leads displaced to the right voltages in limb leads are at upper limit no definite pathology ,1,['atrial_tachycardia']
 atrial fibrillation st segments are slightly depressed in ii iii avf t wave are low in ii v6 and inverted in iii avf non - specific but consistent with inferolateral myocardial ischaemia ,1,['atrial_fibrillation']
 rhythm is atrial flutter with xxxx av block and rapid ventricular response right bundle branch block q wave in ii iii avf consistent with old inferior myocardial infarct non - specific st and t wave change ,1,['atrial_flutter']
 atrial fibrillation with rapid ventricular response st segments are depressed in i ii v4 xxxx t wave are low in limb leads v4 and slightly inverted in v5 xxxx findings are likely to be due to ischaemic heart disease and digitalis effect qs complex ,1,['atrial_fibrillation']
 sinus rhythm voltages in chest leads are at upper limit st segments are depressed in i ii avf v3 - xxxx this may be due to lv strain or ischaemia ,1,['atrial_tachycardia']
 sinus rhythm voltages in chest leads are at upper limit st segments are depressed in i ii avf v4 xxxx t wave are low in i and inverted in avl this may be due to lv strain or ischaemia q wave in v2 old anteroseptal infarct cannot be excluded ,1,['atrial_tachycardia']
 atrial fibrillation t abnormality in inferior leads possibly ischaemic ,1,['atrial_fibrillation']
 sinus rhythm with sinus arrhythmia wolff - parkinson - white syndrome ,1,['wolff_parkinson_white']
 supraventrikuläre arrhythmie p - sinistrocardiale lagetyp normal st and t abnorm wahrscheinlich laterale ischämie oder linksbelastung inferolaterale ischämie oder linksbelastung xxxx unbestätigter bericht edit ilmi xxxx lvh xxxx isc ivcb wahrscheinlich wpw ,1,['wolff_parkinson_white']
 sinustachykardie wpw typ a lagetyp normal xxxx unbestätigter bericht ,1,['wolff_parkinson_white']
 sinustachykardie möglicherweise wpw typ b lagetyp normal st and t abnorm möglicherweise neuer inferiorer myokard - oder perikardschaden xxxx unbestätigter bericht ,1,['wolff_parkinson_white']
 atrial fibrillation with rapid ventricular response t wave are flat in limb leads and inverted in v4 xxxx findings are likely to be due to ischaemic heart disease st segments are slightly elevated in v2 xxxx the possibility of some recent damage cannot ,1,['atrial_fibrillation']
 a rapid regular supraventricular tachycardia is present left axis deviation low limb lead voltage non - specific st and t wave change ,1,['atrial_tachycardia']
 sinus rhythm the rhythm is irregular this may be due to compensatory pauses after atrial premature complex but the possibility of sinus node dysfunction exists minor non - specific st and t wave change ,1,['premature_atrial_complex']
 atrial fibrillation low limb lead voltage st segments are depressed in i ii v5 xxxx t wave are flat or slightly inverted throughout non - specific but consistent with myocardial ischaemia and digitalis effect suggest exclude hypokalaemia ,1,['atrial_fibrillation']
 sinus rhythm left axis deviation left anterior fascicular block right bundle branch block q wave in v2 an old anteroseptal infarct cannot be excluded pr interval is at upper limit of normal this patient is verging on trifascicular block and may be ,1,['atrial_tachycardia']
 sinusrhythmus möglicherweise wpw typ b linkstyp qrs ( t ) abnorm inferiorer infarkt alter unbest st abnorm möglicherweise hochlateraler innenschichtsschaden xxxx unbestätigter bericht ,1,['wolff_parkinson_white']
 atrial fibrillation premature ventricular contraction ( s ) right axis deviation q wave in v2 suggesting old anteroseptal myocardial infarct st segments are depressed in ii iii avf v2 - xxxx t wave are low or flat throughout findings are likely to ,1,['atrial_fibrillation']
 premature ventricular contraction ( s ) atrial fibrillation st segments are depressed in i ii avl t wave are low or flat in limb leads and v5 xxxx findings are likely to be due to ischaemic heart disease and digitalis effect ,1,['atrial_fibrillation']
 sinus rhythm voltages in limb leads are at upper limit no definite pathology edit norm xxxx sokolow xxxx ( norm xxxx ) ,1,['atrial_tachycardia']
 tachykardes vorhofflimmern lagetyp normal sichere linksventrikelhypertrophie st - senkung in v4 - v6 t neg in v5 - v6 q in iii pat nimmt digoxin path ecg ,1,['atrial_tachycardia']
 premature ventricular contraction ( s ) atrial fibrillation with rapid ventricular response left axis deviation left anterior fascicular block non - specific st and t wave change ,1,['atrial_fibrillation']
 sinus arrhythmia possible left atrial enlargement incomplete right bundle branch block voltages in limb leads are at upper limit ,1,['atrial_tachycardia']
 atrial fibrillation right bundle branch block q wave in v1 xxxx consistent with old anteroseptal myocardial infarct non - specific st and t wave change ,1,['atrial_fibrillation']
 atrial fibrillation left axis deviation qs complex in v2 and tiny r wave in v3 suggesting old anteroseptal myocardial infarct possible old inferior myocardial infarct non - specific t wave flattening in i and inversion in avl ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response left axis deviation low limb lead voltage left bundle branch block this is most commonly due to ischaemic heart disease in the presence of lbbb ischaemia is not excluded ,1,['atrial_fibrillation']
 atrial fibrillation left ventricular hypertrophy qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct q wave in ii iii avf consistent with old inferior myocardial infarct st segments are depressed in i ii avl v4 xxxx ,1,['atrial_fibrillation']
 premature ventricular contraction ( s ) atrial fibrillation with rapid ventricular response voltages in chest leads are at upper limit st segments are depressed in i ii v3 - xxxx t wave are low or flat in limb leads and v4 xxxx findings are likely to be du ,2,"['atrial_tachycardia', 'atrial_fibrillation']"
 atrial fibrillation poor progression of r wave in anterior chest leads suggesting old anteroseptal myocardial infarct st segments are depressed in i ii avl avf v4 xxxx t wave are low in these leads findings are likely to be due to ischaemic he ,1,['atrial_fibrillation']
 atrial fibrillation incomplete right bundle branch block minor non - specific st and t wave change ,1,['atrial_fibrillation']
 atrial fibrillation left axis deviation t wave are low or flat in i avl v5 xxxx non - specific but consistent with myocardial ischaemia ,1,['atrial_fibrillation']
 sinus rhythm borderline left axis deviation r - s transition zone in v leads displaced to the right voltages in limb leads are at upper limit ,1,['atrial_tachycardia']
 atrial fibrillation q wave in ii iii avf consistent with old inferior myocardial infarct t wave are low or flat in i avl v5 xxxx findings are likely to be due to ischaemic heart disease ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response st segments are depressed in i ii avf v4 xxxx t wave are low or flat in limb leads and v4 xxxx findings are likely to be due to ischaemic heart disease ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response left axis deviation r - s transition zone in v leads displaced to the left left anterior fascicular block non - specific t wave abnormality in inferolateral leads ,1,['atrial_fibrillation']
 pacemaker spikes noted a regular paced rhythm is present atrial fibrillation ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response left axis deviation qs complex in v2 and tiny r wave in v3 xxxx consistent with old anterior myocardial infarct st segments are depressed in i ii iii avl avf and grossly so in v2 - xxxx findings ,1,['atrial_fibrillation']
 atrial fibrillation low limb lead voltage st segments are depressed in i ii v4 xxxx t wave are inverted in i ii avl v2 - xxxx findings are likely to be due to ischaemic heart disease and digitalis effect ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response right axis deviation non - specific intraventricular delay st segments are depressed and t wave inverted in ii iii avf v5 xxxx this may be due to lv strain or ischaemia ,1,['atrial_fibrillation']
 atrial fibrillation qs complex in v2 and tiny r wave in v3 consistent with old anteroseptal myocardial infarct st segments are depressed and t wave inverted in i avl v4 xxxx this may be due to lv strain or ischaemia ,1,['atrial_fibrillation']
 premature ventricular contraction ( s ) atrial fibrillation left axis deviation non - specific intraventricular block ,1,['atrial_fibrillation']
 atrial fibrillation incomplete right bundle branch block widespread st segment depression and t wave inversion findings are likely to be due to ischaemic heart disease the age of the change is uncertain ,1,['atrial_fibrillation']
 atrial fibrillation incomplete right bundle branch block q wave in ii iii avf st segments are depressed in i ii avl v4 xxxx t wave are low or flat in these leads consistent with ischaemic heart disease with old inferior myocardial infarct ,1,['atrial_fibrillation']
 atrial fibrillation st segments are depressed in ii iii avf v4 xxxx t wave are low or flat throughout findings are likely to be due to ischaemic heart disease and digitalis effect suggest exclude hypokalaemia ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response right bundle branch block ,1,['atrial_fibrillation']
 rapid regular supraventricular tachycardia right bundle branch block the patient has again changed rhythm and conduction compared with recent tracings ,1,['atrial_tachycardia']
 atrial fibrillation with rapid ventricular response left axis deviation left anterior fascicular block incomplete right bundle branch block ,1,['atrial_fibrillation']
 atrial fibrillation left axis deviation left anterior fascicular block minor non - specific t wave flattening in i avl v5 xxxx ,1,['atrial_fibrillation']
 supraventricular tachycardia p wave axis is abnormal and pr interval is short rhythm is probably junctional otherwise normal ecg ,1,['atrial_tachycardia']
 rhythm strip shows sinus rhythm ( rate = xxxx - min ) ventricular premature complex including a couplet and a run of paroxysmal supraventricular tachycardia ( rate = xxxx - min ) otherwise no definite pathology suggest cardiological review ,1,['atrial_tachycardia']
 sinus rhythm pr interval is rather short ( but > xxxx sec ) delta wave are evident patient probably has wolff - parkinson - white syndrome ,1,['wolff_parkinson_white']
 atrial fibrillation with controlled ventricular response diffuse non - specific st and t wave change digoxin effect is a likely contribution but electrolyte disturbance and ischaemia should be considered ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response low limb lead voltage otherwise normal ecg ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular rate left ventricular hypertrophy st and t abnormality including anterolateral st depression lv strain and ischaemia are likely causes ,1,['atrial_fibrillation']
 atrial fibrillation with moderate ventricular response left ventricular hypertrophy on voltage criteria st and t wave change which are non - diagnostic ,1,['atrial_fibrillation']
 atrial fibrillation with junctional rhythm rate xxxx multifocal ventricular premature complex with salvols of xxxx ventricular premature complex left axis deviation old anterior infarct query old inferior infarct pattern in rhythm is consistent with digitalis to ,1,['atrial_fibrillation']
 sinus rhythm atrial premature complex left anterior fascicular block minor antero - lateral t wve flattening ,1,['premature_atrial_complex']
 atrial fibrillation ( coarse ) with controlled ventricular response rate of xxxx per minute digitalis effect ,1,['atrial_fibrillation']
 pacemaker spikes noted atrial fibrillation some paced complex are present spontaneous complex show non - specific intraventricular block left ventricular hypertrophy and non - specific st and t wave change probably due to lv strain or ischaemia ,1,['atrial_fibrillation']
 atrial fibrillation left axis deviation left anterior fascicular block incomplete right bundle branch block non - specific t wave flattening in i v5 ,1,['atrial_fibrillation']
 sinustachykardie möglicherweise wpw typ b lagetyp normal st and t abnorm wahrscheinlich anteriore ischämie oder linksbelastung laterale ischämie oder linksbelastung t abnorm in inferolateralen ableitungen xxxx unbestätigter b ,1,['wolff_parkinson_white']
 atrial fibrillation st segments are depressed in i ii iii avf v3 - xxxx t wave are low or flat in these leads non - specific but consistent with myocardial ischaemia and digitalis effect ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response voltages are high in limb leads suggesting lvh left axis deviation left anterior fascicular block st segments are depressed in i avl v4 xxxx t wave are low or flat in these leads and inverted in ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response widespread st and t wave change which are likely to be due to myocardial ischaemia and digitalis effect ,1,['atrial_fibrillation']
 a regular supraventricular tachycardia is present premature ventricular contraction ( s ) voltages are high in limb leads suggesting lvh st segments are depressed in i ii avl avf v2 - xxxx t wave are inverted in i avl findings are likely to be due to i ,1,['atrial_tachycardia']
 rhythm is atrial flutter with xxxx av block incomplete right bundle branch block atrial flutter is usually associated with organic heart disease ,1,['atrial_flutter']
 atrial fibrillation with rapid ventricular response left axis deviation left anterior fascicular block qs complex in v2 and tiny r wave in v3 consistent with old anteroseptal myocardial infarct non - specific st and t wave change ,1,['atrial_fibrillation']
 atrial fibrillation right bundle branch block st segments are depressed and t wave inverted in inferolateral leads findings are likely to be due to ischaemic heart disease and digitalis effect ,1,['atrial_fibrillation']
 atrial flutter with variable av block left bundle branch block this is most commonly due to ischaemic heart disease ,1,['atrial_flutter']
 sinus arrhythmie rechtstyp linksposteriorer fascicular block wpw typ a ,1,['wolff_parkinson_white']
 normo - bradykardes vorhofflimmern lagetyp normal partieller rechtsschenkelblock t flach in v4 - v6 low - volage pat ecg ,1,['atrial_tachycardia']
 atrial fibrillation with rapid ventricular response premature ventricular contraction ( s ) low limb lead voltage incomplete left bundle branch block qs complex in v2 xxxx consistent with old anterior myocardial infarct st segments are depressed in ,1,['atrial_fibrillation']
 atrial fibrillation right bundle branch block non - specific st and t wave change in inferolateral leads ,2,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response t wave are low or flat throughout findings are likely to be due to ischaemic heart disease suggest exclude hypokalaemia ,1,['atrial_fibrillation']
 atrial fibrillation st segments are depressed in i ii iii avf v3 - xxxx t wave are low in these leads findings are likely to be due to ischaemic heart disease and digitalis effect ,1,['atrial_fibrillation']
 atrial fibrillation ventricular response xxxx - min probable left ventricular hypertrophy ,1,['atrial_fibrillation']
 atrial fibrillation st segments are depressed in ii iii avf v4 xxxx findings may be due to myocardial ischaemia and digitalis effect ,1,['atrial_fibrillation']
 ventrikulär ( a ) escape complex ( s ) supraventrikulär ( a ) extrasystoli ( er ) sinustachykardi extrem vänster el - axel vänster anteriort fascicular block högersidigt skänkelblock bifascikulärt block wpw syndrom typ a ,1,['wolff_parkinson_white']
 atrial tachycardia with variable av block otherwise no definite pathology ,1,['atrial_tachycardia']
 atrial fibrillation voltages in chest leads are at upper limit otherwise normal ecg ,2,"['atrial_tachycardia', 'atrial_fibrillation']"
 atrial fibrillation non - specific st and t wave change in inferolateral leads ,1,['atrial_fibrillation']
 premature ventricular contraction ( s ) atrial fibrillation qs complex in v2 and tiny r wave in v3 st segments are depressed in i ii avl v5 xxxx t wave are low or flat in these leads consistent with ischaemic heart disease with old anteroseptal myoc ,1,['atrial_fibrillation']
 atrial fibrillation left axis deviation left anterior fascicular block qs complex in v2 and tiny r wave in v3 xxxx st segments are depressed in i avl v5 xxxx t wave are inverted in i avl v6 consistent with ischaemic heart disease with old anterior ,1,['atrial_fibrillation']
 junctional bradycardia rate xxxx - min underlying atrial flutter - fibrillation left axis deviation intraventricular conduction delay probable anteroseptal infarct of undetermined age prolonged qt interval exclude electrolyte disturbance nb this brady ,1,['atrial_flutter']
 a rapid regular supraventricular tachycardia is present this is probably atrial flutter with xxxx av block right bundle branch block left ventricular hypertrophy non - specific st and t wave change ,2,"['atrial_tachycardia', 'atrial_flutter']"
 premature atrial contraction ( s ) sinus rhythm r - s transition zone in v leads displaced to the left left axis deviation left anterior fascicular block voltages in limb leads are at upper limit st segments are depressed in i ii avl t wave are flat ,1,['atrial_tachycardia']
 atrial fibrillation with rapid ventricular response st segments are depressed and t wave inverted in ii iii avf v3 - xxxx this may be due to lv strain or ischaemia the age of the change is uncertain ,1,['atrial_fibrillation']
 sinus rhythm left axis deviation voltages in chest leads are at upper limit non - specific st segment depression in v5 xxxx ,1,['atrial_tachycardia']
 premature ventricular contraction ( s ) atrial fibrillation with rapid ventricular response low limb lead voltage probable left posterior fascicular block qs complex in v2 and tiny r wave in v3 suggesting old anteroseptal myocardial infarct st seg ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response premature ventricular contraction ( s ) non - specific st and t wave change ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response non - specific t wave flattening in limb leads ,1,['atrial_fibrillation']
 a rapid regular supraventricular tachycardia is present p wave are not evident non - specific st and t wave change ,1,['atrial_tachycardia']
 atrial fibrillation qs complex in v2 suggesting old anteroseptal infarct non - specific st and t wave change in lateral leads ,1,['atrial_fibrillation']
 atrial fibrillation t wave are low or flat throughout and inverted in ii iii avf st segments are slightly depressed in i avl findings are likely to be due to ischaemic heart disease and digitalis effect suggest exclude hypokalaemia ,1,['atrial_fibrillation']
 premature ventricular contraction ( s ) atrial fibrillation rightward axis right bundle branch block possible old inferior myocardial infarct ,1,['atrial_fibrillation']
 premature ventricular contraction ( s ) atrial fibrillation with slow ventricular response right bundle branch block possible old inferior myocardial infarct tracing is very similar to that of xxxx but ventricular rate is slower ,1,['atrial_fibrillation']
 atrial fibrillation qs complex in v2 and tiny r wave in v3 consistent with old anteroseptal myocardial infarct st segments are depressed in i ii avl v4 xxxx t wave are low or inverted in these leads this may be due to lv strain or ischaemi ,1,['atrial_fibrillation']
 atrial fibrillation with slow ventricular response right bundle branch block probable old inferior infarct tracing is similar to that of xxxx but vpbs are not recorded on this occasion ,1,['atrial_fibrillation']
 atrial fibrillation borderline left axis deviation no definite pathology ,1,['atrial_fibrillation']
 rapid basically regular supraventricular tachycardia without clear evidence of p wave q wave in ii iii avf consistent with old inferior infarct non - specific st and t wave change ,1,['atrial_tachycardia']
 atrial fibrillation borderline left axis deviation poor progression of r wave in anterior chest leads consistent with old anterior myocardial infarct st segments are depressed and t wave inverted in i avl v6 this may be due to lv strain or i ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response left axis deviation qs complex in v2 suggesting old anteroseptal infarct q wave in ii iii avf consistent with old inferior myocardial infarct t wave are flat in i avl v5 xxxx findings are ,1,['atrial_fibrillation']
 atrial fibrillation minor non - specific st and t wave change ,2,['atrial_fibrillation']
 sinusrhythmus wpw typ a linkstyp xxxx unbestätigter bericht ,1,['wolff_parkinson_white']
 atrial fibrillation st segments are depressed in i ii avf v4 xxxx t wave are inverted in i ii iii avf v5 xxxx this may be due to lv strain or ischaemia ,1,['atrial_fibrillation']
 premature ventricular contraction ( s ) sinus rhythm voltages in chest leads are at upper limit ,1,['atrial_tachycardia']
 sinus rhythm voltages in limb leads are at upper limit minor non - specific st segment depression in i avl v4 xxxx ,1,['atrial_tachycardia']
 sinus bradycardia voltages in limb leads are at upper limit minor non - specific t wave flattening in i and inversion in avl the cause of the bradycardia is not evident ,1,['atrial_tachycardia']
 premature ventricular contraction ( s ) atrial fibrillation st segments are depressed in i avl t wave are low or flat in limb leads and v4 xxxx findings are likely to be due to ischaemic heart disease and digitalis effect ,1,['atrial_fibrillation']
 atrial fibrillation st segments are depressed in i ii v5 xxxx t wave are low or flat in limb leads and v5 xxxx findings are likely to be due to ischaemic heart disease and digitalis effect ,1,['atrial_fibrillation']
 atrial fibrillation st segments are depressed in ii iii avf v4 xxxx t wave are low or slightly inverted in these leads findings are likely to be due to ischaemic heart disease and digitalis effect ,1,['atrial_fibrillation']
 atrial fibrillation st segments are depressed in i ii iii avf v5 xxxx this may be due to lv strain or ischaemia and digitalis effect ,1,['atrial_fibrillation']
 premature ventricular contraction ( s ) sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block right bundle branch block patient has trifascicular block and may be at increased risk of developing complete av block q ,1,['atrial_tachycardia']
 atrial fibrillation with rapid ventricular response voltages are high in chest leads suggesting lvh probable old anteroseptal myocardial infarct st segments are depressed in i ii avl avf v4 xxxx t wave are slightly inverted in these leads this ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response st segments are depressed in i ii v4 xxxx non - specific but consistent with myocardial ischaemia ,1,['atrial_fibrillation']
 atrial fibrillation q wave in v2 xxxx consistent with old anteroseptal myocardial infarct ,1,['atrial_fibrillation']
 premature ventricular contraction ( s ) bigeminy atrial fibrillation low limb lead voltage left axis deviation left anterior fascicular block poor progression of r wave in anterior chest leads suggesting old anterior myocardial infarct t wave are ,1,['atrial_fibrillation']
 atrial fibrillation incomplete right bundle branch block slightly prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['atrial_fibrillation']
 sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block right bundle branch block patient has trifascicular block and may be at increased risk of developing complete av block q wave in v2 old anteroseptal infarct c ,1,['atrial_tachycardia']
 atrial fibrillation low limb lead voltage tiny r wave in v2 xxxx suggesting old anteroseptal infarct st segments are depressed in ii v5 xxxx t wave are inverted in i avl v6 this may be due to lv strain or ischaemia and digitalis effect ,1,['atrial_fibrillation']
 atrial fibrillation with controlled ventricular response left axis deviation left bundle branch block ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response st segments are depressed in i ii avf v6 t wave are low in these leads non - specific but consistent with myocardial ischaemia ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response st segments are depressed in ii v4 xxxx t wave are low or flat in limb leads and v4 xxxx findings are likely to be due to ischaemic heart disease ,1,['atrial_fibrillation']
 premature ventricular contraction ( s ) atrial fibrillation with rapid ventricular response left axis deviation low limb lead voltage possible old inferior infarct ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response premature ventricular contraction ( s ) qs complex in v2 and q wave in v3 st segments are elevated in v2 xxxx t wave are flat in i avl v6 consistent with ischaemic heart disease with antero - septal ,1,['atrial_fibrillation']
 sinus rhythm r - s transition zone in v leads displaced to the right incomplete right bundle branch block pr interval is rather short and delta wave are evident patient probably has wolff - parkinson - white syndrome such patients may be prone to bouts o ,1,['wolff_parkinson_white']
 atrial fibrillation with rapid ventricular response minor non - specific st and t wave change in i avl ,1,['atrial_fibrillation']
 atrial fibrillation with controlled ventricular response ventricular premature complex left axis deviation left anterior fascicular block poor antero - septal r wave progression indicating possible old infarct ,1,['atrial_fibrillation']
 sinus rhythm atrial premature complex tracing otherwise normal ,1,['premature_atrial_complex']
 premature ventricular contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block pr interval is at about upper limit of normal q wave in v2 old anteroseptal infarct cannot be exclu edit asmi xxxx crbbb lafb zielbereich xxxx bbb xxxx % myocardial infarct xxxx % ,1,['atrial_tachycardia']
 atrial fibrillation with rapid ventricular response st segments are slightly depressed in ii iii avf v6 t wave are inverted in v2 xxxx t wave are low or flat in ii v4 xxxx findings are likely to be due to ischaemic heart disease ,1,['atrial_fibrillation']
 sinusrhythmus ueberdrehter linkstyp lagetyp in anbetracht des alters abnorm wpw typ a xxxx unbestätigter bericht ,1,['wolff_parkinson_white']
 atrial fibrillation with rapid ventricular response left axis deviation left bundle branch block this is most commonly due to ischaemic heart disease ,1,['atrial_fibrillation']
 atrial fibrillation left axis deviation non - specific intraventricular block left ventricular hypertrophy st and t wave change in i avl may be due to lv strain or ischaemia ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response left axis deviation left anterior fascicular block st segments are depressed in i ii avl avf v3 - xxxx t wave are low in limb leads and v6 this may be due to lv strain or ischaemia ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response low limb lead voltage tiny r wave in v2 xxxx this may be normal but old anteroseptal infarct cannot be entirely excluded ,1,['atrial_fibrillation']
 atrial tachycardia with xxxx av block otherwise no definite pathology ,1,['atrial_tachycardia']
 complex ( s ) with aberrant intraventricular conduction premature ventricular contraction ( s ) sinus rhythm voltages in limb leads are at upper limit t wave are inverted in i avl this may be due to lv strain or ischaemia ,1,['atrial_tachycardia']
 atrial fibrillation premature ventricular contraction ( s ) voltages are high in chest leads suggesting lvh q wave in ii iii avf consistent with old inferior myocardial infarct ,1,['atrial_fibrillation']
 interponierte ventrikuläre extrasystole ( n ) interponierte supraventrikuläre extrasystole ( n ) sinustachykardie ueberdrehter linkstyp niederspannungs - ecg linksschenkelblock möglicherweise wpw typ b ,1,['wolff_parkinson_white']
