statement,occurences,proposed label
 atrial fibrillation left axis deviation left anterior fascicular block st segments are depressed in i avl v5 xxxx t wave are low in i v5 xxxx and inverted in avl this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 sinus rhythm borderline left axis deviation left bundle branch block this is most commonly due to ischaemic heart disease in the presence of lbbb ischaemia is not excluded ,1,['left_axis_deviation']
 complete av dissociation is present [complete heart block] atrial rate = xxxx - min ventricular rate = xxxx - min right axis deviation r - s transition zone in v leads displaced to the left low limb lead voltage possible left posterior fascicular block non - ,1,['right_axis_deviation']
 supraventricular ( probably sinus ) tachycardia right axis deviation possible left posterior fascicular block q wave in ii iii avf are probably normal old inferior infarct cannot be entirely excluded ,1,['right_axis_deviation']
 sinus tachycardia left axis deviation left anterior fascicular block otherwise normal ecg ,1,['left_axis_deviation']
 sinus rhythm left axis deviation qs complex in v2 consistent with old anteroseptal myocardial infarct q wave in ii iii avf consistent with old inferior myocardial infarct ,1,['left_axis_deviation']
 sinus tachycardia left axis deviation left anterior fascicular block non - specific t wave change in i avl ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block incomplete right bundle branch block st segments are elevated in v2 - xxxx this is probably a normal variant compared with submitted tracing dated xxxx it is not significantly changed ,1,['left_axis_deviation']
 atrial fibrillation premature ventricular contraction ( s ) left axis deviation low limb lead voltage left bundle branch block this is most commonly due to ischaemic heart disease ,1,['left_axis_deviation']
 atrial fibrillation borderline left axis deviation st segments are depressed and t wave inverted in i avl v2 - xxxx findings are likely to be due to ischaemic heart disease the age of the change is uncertain ,1,['left_axis_deviation']
 sinus rhythm left axis deviation right bundle branch block q wave in v1 xxxx suggesting old anteroseptal infarct ,1,['left_axis_deviation']
 sinus rhythm premature ventricular contraction ( s ) left axis deviation non - specific intraventricular block left ventricular hypertrophy st segments are depressed and t wave inverted in i avl v4 xxxx this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 sinus tachycardia left axis deviation minor non - specific st segment depression in avl v5 xxxx ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block voltages are high in limb leads suggesting lvh qs complex in v2 and tiny r wave in v3 consistent with old anteroseptal myocardial infarct st segments are depressed and t wave i ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block voltages are high in limb leads suggesting lvh qs complex and st segments are elevated in v2 xxxx consistent with anteroseptal myocardial infarct of uncertain age t wave are inverted ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) bigeminy premature atrial contraction ( s ) sinus tachycardia left atrial enlargement left axis deviation left anterior fascicular block probable old posterior infarct ,1,['left_axis_deviation']
 atrial fibrillation left axis deviation left ventricular hypertrophy st segments are depressed and t wave inverted in i avl v5 xxxx this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block ,1,['left_axis_deviation']
 sinus rhythm left axis deviation possible old inferior infarct ,3,['left_axis_deviation']
 premature ventricular contraction ( s ) sinus rhythm leftward axis otherwise normal ecg ,1,['left_axis_deviation']
 sinus rhythm rightward axis probable left posterior fascicular block st segments are depressed in ii iii avf t wave are inverted in v2 - xxxx findings are likely to be due to ischaemic heart disease however anterior t wave change may be due to ri ,1,['right_axis_deviation']
 sinus rhythm borderline left axis deviation non - specific t wave flattening in ii iii avf v5 xxxx myocardial ischaemia is a possible cause ,1,['left_axis_deviation']
 premature atrial contraction ( s ) sinus rhythm possible left atrial enlargement borderline left axis deviation otherwise normal ecg edit norm qsiii und lafb in manchen schlägen ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block incomplete right bundle branch block otherwise no definite pathology ,1,['left_axis_deviation']
 atrial fibrillation left axis deviation non - specific intraventricular delay st segments are depressed in i ii avl v5 xxxx t wave are inverted in i avl v5 xxxx this may be due to lv strain or ischaemia and digitalis effect ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) atrial fibrillation with rapid ventricular response left axis deviation low limb lead voltage qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct st segments are depressed in i avl thi ,1,['left_axis_deviation']
 sinus rhythm left ventricular hypertrophy left axis deviation r - s transition zone in v leads displaced to the left left anterior fascicular block st segments are depressed and t wave inverted in i ii avl v4 xxxx this may be due to lv strain or ,1,['left_axis_deviation']
 sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block qs complex in v2 and tiny r wave in v3 st segments are depressed in i avl v5 xxxx t wave are inverted in i avl and flat in v6 consistent with ischaemic heart ,1,['left_axis_deviation']
 sinus rhythm leftward axis borderline criteria for left anterior fascicular block otherwise normal ecg ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left ventricular hypertrophy st segments are depressed in i avl v4 xxxx t wave are low or inverted in these leads this may be due to lv strain or ischaemia the significance of st segment elevation in ii iii avf ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) sinus rhythm rightward axis otherwise normal ecg ,1,['right_axis_deviation']
 sinus rhythm abnormal left axis deviation r - s transition zone in v leads displaced to the right left anterior fascicular block left ventricular hypertrophy st and t abnormality consider high lateral ischemia or left ventricular strain ,1,['left_axis_deviation']
 sinus rhythm prolonged pr interval left axis deviation r - s transition zone in v leads displaced to the right st segments are depressed and t wave inverted in i avl v2 xxxx t wave are low or flat in v5 xxxx findings are likely to be due to ischaem ,1,['left_axis_deviation']
 sinus rhythm left axis deviation non - specific intraventricular block left ventricular hypertrophy old anteroseptal infarct st segments are depressed and t wave inverted in i avl v3 - xxxx this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block left ventricular hypertrophy ,2,['left_axis_deviation']
 sinus rhythm left axis deviation non - specific intraventricular delay probable old inferior infarct ,1,['left_axis_deviation']
 sinus rhythm left axis deviation minor non - specific t wave flattening in v4 xxxx ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block st segments are depressed in i avl this may be due to lv strain or ischaemia ,2,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block voltages in limb leads are at upper limit ,2,['left_axis_deviation']
 sinus rhythm left axis deviation r - s transition zone in v leads displaced to the left left anterior fascicular block voltages are high in limb leads suggesting lvh ,1,['left_axis_deviation']
 sinus tachycardia right atrial enlargement right axis deviation clockwise rotation the picture is consistent with coad edit rao cold tachykardie ( rvh xxxx rao lpfb ) ,1,['right_axis_deviation']
 sinus rhythm right axis deviation r - s transition zone in v leads displaced to the left incomplete right bundle branch block ,1,['right_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block marked clockwise rotation ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block prolonged qt this may be due to a drug effect or an electrolyte disturbance ,2,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block ,1,['left_axis_deviation']
 sinus rhythm leftward axis otherwise normal ,1,['left_axis_deviation']
 sinus rhythm incomplete right bundle branch block left axis deviation left anterior fascicular block diffuse non - specific st and t abnormality with shallow t inversion in v4 - v6 ischaemia is a likely cause ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block old antero - septal infarct cannot exclude prior inferior infarct ,1,['left_axis_deviation']
 sinus tachycardia incomplete left bundle branch block with left axis deviation voltages suggest left ventricular hypertrophy st change not able to be assessed fully in view of partial left bundle branch block but are consistent with antero - lateral ischae ,1,['left_axis_deviation']
 a rapid regular supraventricular tachycardia is present left axis deviation low limb lead voltage non - specific st and t wave change ,1,['left_axis_deviation']
 sinus rhythm possible left atrial enlargement left axis deviation left anterior fascicular block q wave in v2 a small old anteroseptal infarct cannot be excluded ,1,['left_axis_deviation']
 sinus tachycardia borderline left axis deviation otherwise normal ecg ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block right bundle branch block q wave in v2 an old anteroseptal infarct cannot be excluded pr interval is at upper limit of normal this patient is verging on trifascicular block and may be ,1,['left_axis_deviation']
 atrial fibrillation premature ventricular contraction ( s ) right axis deviation q wave in v2 suggesting old anteroseptal myocardial infarct st segments are depressed in ii iii avf v2 - xxxx t wave are low or flat throughout findings are likely to ,1,['right_axis_deviation']
 premature ventricular contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block tiny r wave in v2 xxxx suggesting old anteroseptal infarct minor non - specific st and t wave change ,1,['left_axis_deviation']
 sinus rhythm voltages are high in limb leads suggesting lvh left axis deviation left anterior fascicular block ,1,['left_axis_deviation']
 sinus tachycardia probable biatrial enlargement right axis deviation r - s transition zone in v leads displaced to the left diffuse st and t abnormality including t inversion v1 - v4 ischaemia is a possible cause but suggest exclude electrolyte disturba ,1,['right_axis_deviation']
 premature ventricular contraction ( s ) atrial fibrillation with rapid ventricular response left axis deviation left anterior fascicular block non - specific st and t wave change ,1,['left_axis_deviation']
 sinus tachycardia left axis deviation left anterior fascicular block voltages are high in limb leads suggesting lvh minor terminal intraventricular delay no diagnostic change of ischaemia ,1,['left_axis_deviation']
 sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block ,2,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block voltages are high in limb leads suggesting lvh qs complex in v2 consistent with anteroseptal myocardial infarct of uncertain age st segments are depressed in i avl t wave are in ,1,['left_axis_deviation']
 sinus rhythm borderline left axis deviation non - specific t wave flattening in i avl ,1,['left_axis_deviation']
 atrial fibrillation left axis deviation qs complex in v2 and tiny r wave in v3 suggesting old anteroseptal myocardial infarct possible old inferior myocardial infarct non - specific t wave flattening in i and inversion in avl ,1,['left_axis_deviation']
 atrial fibrillation with rapid ventricular response left axis deviation low limb lead voltage left bundle branch block this is most commonly due to ischaemic heart disease in the presence of lbbb ischaemia is not excluded ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block non - specific t wave change in anteroseptal leads v2 xxxx ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block qs complex in v2 suggesting old anteroseptal infarct t wave are inverted in i avl v5 non - specific but consistent with myocardial ischaemia ,1,['left_axis_deviation']
 sinus rhythm prolonged pr interval left axis deviation right bundle branch block q wave in ii iii avf consistent with old inferior myocardial infarct edit imi xxxx crbbb ( imi xxxx crbbb lafb ) ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left ventricular hypertrophy st segments are depressed in i avl t wave are inverted in i avl v2 - xxxx findings are likely to be due to ischaemic heart disease the significance of slight st segment elevation in iii ,1,['left_axis_deviation']
 atrial fibrillation left axis deviation t wave are low or flat in i avl v5 xxxx non - specific but consistent with myocardial ischaemia ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block non - specific intraventricular delay ,1,['left_axis_deviation']
 sinus rhythm borderline left axis deviation low limb lead voltage incomplete right bundle branch block no definite pathology ,1,['left_axis_deviation']
 sinus tachycardia left axis deviation voltages are high in limb leads suggesting lvh st segments are depressed in i ii avl v4 xxxx t wave are low or flat in these leads this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block non - specific t wave flattening in i avl v5 xxxx ,1,['left_axis_deviation']
 sinus rhythm borderline left axis deviation r - s transition zone in v leads displaced to the right voltages in limb leads are at upper limit ,1,['left_axis_deviation']
 sinus arrhythmia abnormal left axis deviation left anterior fascicular block left ventricular hypertrophy incomplete right bundle branch block st and t abnormality consider high lateral ischemia or left ventricular strain ,1,['left_axis_deviation']
 atrial fibrillation with rapid ventricular response left axis deviation r - s transition zone in v leads displaced to the left left anterior fascicular block non - specific t wave abnormality in inferolateral leads ,1,['left_axis_deviation']
 atrial fibrillation with rapid ventricular response left axis deviation qs complex in v2 and tiny r wave in v3 xxxx consistent with old anterior myocardial infarct st segments are depressed in i ii iii avl avf and grossly so in v2 - xxxx findings ,1,['left_axis_deviation']
 sinus rhythm left axis deviation voltages are high in limb leads suggesting lvh edit asmi xxxx lafb lvh xxxx sokolow xxxx ( asmi xxxx lafb ) ,1,['left_axis_deviation']
 atrial fibrillation with rapid ventricular response right axis deviation non - specific intraventricular delay st segments are depressed and t wave inverted in ii iii avf v5 xxxx this may be due to lv strain or ischaemia ,1,['right_axis_deviation']
 sinus rhythm left axis deviation non - specific intraventricular block qs complex in v2 xxxx consistent with anteroseptal myocardial infarct of uncertain age ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) atrial fibrillation left axis deviation non - specific intraventricular block ,1,['left_axis_deviation']
 sinus rhythm left axis deviation q wave in ii iii avf v5 xxxx t wave are low in v5 xxxx consistent with old inferolateral myocardial infarct ,1,['left_axis_deviation']
 sinus rhythm right axis deviation incomplete right bundle branch block these features are not necessarily of pathological significance ,1,['right_axis_deviation']
 sinus rhythm left axis deviation no definite pathology edit norm ( norm xxxx lafb xxxx ) ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block t wave are flat or slightly inverted in limb leads and v3 - xxxx findings are likely to be due to ischaemic heart disease suggest exclude hypokalaemia ,1,['left_axis_deviation']
 sinus rhythm p wave are inconspicuous left axis deviation left anterior fascicular block right bundle branch block bifascicular block pr interval is normal ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block probable old anteroseptal myocardial infarct voltages are high in limb leads suggesting lvh st segments are depressed and t wave inverted in i avl v4 xxxx this may be due to lv str ,1,['left_axis_deviation']
 sinus rhythm right axis deviation no definite pathology ,1,['right_axis_deviation']
 atrial fibrillation with rapid ventricular response left axis deviation left anterior fascicular block incomplete right bundle branch block ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) premature atrial contraction ( s ) sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block qs complex in v2 and tiny r wave in v3 suggesting old anteroseptal myocardial infarct ,1,['left_axis_deviation']
 atrial fibrillation left axis deviation left anterior fascicular block minor non - specific t wave flattening in i avl v5 xxxx ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block t wave are low in ii v6 and inverted in iii avf non - specific but consistent with inferolateral myocardial ischaemia ,1,['left_axis_deviation']
 sinus rhythm prolonged pr interval left axis deviation left bundle branch block this is most commonly due to ischaemic heart disease ,2,['left_axis_deviation']
 sinus rhythm prolonged pr interval possible left atrial enlargement left axis deviation non - specific intraventricular block there is no definite ecg evidence to suggest recent ischaemia ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) premature atrial contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block qs complex in v2 xxxx consistent with old anterior myocardial infarct st segments are depressed in i avl t ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) premature atrial contraction ( s ) left axis deviation old inferior and anterolateral infarcts ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) sinus rhythm left axis deviation no definite pathology ,1,['left_axis_deviation']
 sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block t wave are inverted in i avl this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 premature atrial contraction ( s ) sinus rhythm posssible left atrial enlargement left axis deviation left anterior fascicular block tiny r wave in v2 xxxx suggesting old anteroseptal infarct st segments are depressed in i avl t wave are flat in i an ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) sinus rhythm left axis deviation left ventricular hypertrophy qs complex in v2 xxxx q wave in v5 st segments are elevated in v2 - xxxx t wave are inverted in i avl v6 consistent with ischaemic heart disease wit ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) trigeminy premature atrial contraction ( s ) sinus rhythm possible left atrial enlargement left axis deviation left anterior fascicular block non - specific intraventricular block ,1,['left_axis_deviation']
 premature atrial contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block non - specific intraventricular delay left ventricular hypertrophy q wave in v2 xxxx suggesting old anteroseptal infarct st segments are depressed in i avl ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) bigeminy sinus rhythm left axis deviation st segments are depressed and t wave inverted in i avl and low in v5 xxxx this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block non - specific intraventricular block ,1,['left_axis_deviation']
 sinus rhythm voltages are high in limb leads suggesting lvh left axis deviation left anterior fascicular block qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct minor non - specific st segment elevation in ii iii avf ,1,['left_axis_deviation']
 sinus rhythm right axis deviation qs complex in v2 xxxx st segments are elevated in v2 xxxx t wave are inverted in i avl v2 - xxxx q wave in i avl consistent with anterior and lateral myocardial infarct of uncertain age persistent st segment elev ,1,['right_axis_deviation']
 sinus bradycardia prolonged pr interval left axis deviation left bundle branch block this is most commonly due to ischaemic heart disease ,1,['left_axis_deviation']
 sinus rhythm premature ventricular contractions bigeminy left axis deviation st segments are depressed in i v4 xxxx t wave are inverted in v5 xxxx this may be due to lv strain or ischaemia the computer has selected vpbs as typical ventricular complex ,1,['left_axis_deviation']
 premature atrial contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block voltages are high in chest leads suggesting lvh ,1,['left_axis_deviation']
 sinus rhythm possible left atrial enlargement left axis deviation non - specific intraventricular block left ventricular hypertrophy non - specific st and t wave change ,1,['left_axis_deviation']
 sinus rhythm pr interval slightly prolonged left axis deviation possible old inferior infarct ,1,['left_axis_deviation']
 sinus rhythm leftward axis nornal ecg ,1,['left_axis_deviation']
 sinus rhythm leftward axis non specific intraventricular delay st and t abnormality consider lateral ischemia or left ventricular strain ,1,['left_axis_deviation']
 atrial fibrillation with junctional rhythm rate xxxx multifocal ventricular premature complex with salvols of xxxx ventricular premature complex left axis deviation old anterior infarct query old inferior infarct pattern in rhythm is consistent with digitalis to ,1,['left_axis_deviation']
 atrial fibrillation left axis deviation left anterior fascicular block incomplete right bundle branch block non - specific t wave flattening in i v5 ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block st segments are depressed in i avl t wave are inverted in i avl v5 xxxx findings are likely to be due to ischaemic heart disease ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block non - specific intraventricular block q wave in v1 xxxx old anteroseptal infarct cannot be excluded ,1,['left_axis_deviation']
 sinus rhythm leftward axis t wave are inverted in i avl v3 - xxxx findings are likely to be due to ischaemic heart disease the age of the change is uncertain ,1,['left_axis_deviation']
 atrial fibrillation with rapid ventricular response voltages are high in limb leads suggesting lvh left axis deviation left anterior fascicular block st segments are depressed in i avl v4 xxxx t wave are low or flat in these leads and inverted in ,1,['left_axis_deviation']
 atrial fibrillation with rapid ventricular response left axis deviation left anterior fascicular block qs complex in v2 and tiny r wave in v3 consistent with old anteroseptal myocardial infarct non - specific st and t wave change ,1,['left_axis_deviation']
 sinus tachycardia right axis deviation low limb lead voltage possible left posterior fascicular block q wave in v1 - xxxx consistent with old anterior myocardial infarct ,1,['right_axis_deviation']
 sinus tachycardia left axis deviation voltages are high in limb leads suggesting lvh probable old anteroseptal infarct t wave are low or flat in i v5 xxxx this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 premature atrial contraction ( s ) possible chaotic atrial rhythm probable right atrial enlargement right axis deviation possible left posterior fascicular block findings suggest chronic respiratory disease ,1,['right_axis_deviation']
 premature ventricular contraction ( s ) sinus rhythm right axis deviation probable left posterior fascicular block right bundle branch block bifascicular block ,1,['right_axis_deviation']
 sinus rhythm possible left atrial enlargement borderline left axis deviation left ventricular hypertrophy st segments are depressed and t wave inverted in i avl v5 xxxx this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 premature atrial contraction ( s ) sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block right bundle branch block q wave in v1 xxxx consistent with old anterior myocardial infarct this patient has trifascicular bl ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block pr interval is normal non - specific st and t wave change ,1,['left_axis_deviation']
 sinus rhythm incomplete right bundle branch block left axis deviation left anterior fascicular block prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block st segments are depressed in i ii avl v4 xxxx t wave are inverted in i avl v3 - xxxx this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 sinus tachycardia right axis deviation right bundle branch block q wave in ii iii avf consistent with old inferior myocardial infarct ,1,['right_axis_deviation']
 sinus rhythm left axis deviation voltages are high in limb leads suggesting lvh qs complex in v2 xxxx consistent with old anterior myocardial infarct minor non - specific st and t wave change in i avl ,1,['left_axis_deviation']
 sinus rhythm right axis deviation possible left posterior fascicular block incomplete right bundle branch block q wave in ii iii avf v4 xxxx st segments are depressed in these leads consistent with old inferolateral myocardial infarct ,1,['right_axis_deviation']
 atrial fibrillation left axis deviation left anterior fascicular block qs complex in v2 and tiny r wave in v3 xxxx st segments are depressed in i avl v5 xxxx t wave are inverted in i avl v6 consistent with ischaemic heart disease with old anterior ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block st segments are elevated in v2 xxxx t wave are inverted in i ii v4 xxxx with terminal inversion in v3 findings are likely to be due to ischaemic heart disease and may represent anterolat edit injas injal lafb ( injal xxxx lafb ) ,1,['left_axis_deviation']
 sinus rhythm left axis deviation r - s transition zone in v leads displaced to the left possible old inferior infarct ,1,['left_axis_deviation']
 junctional bradycardia rate xxxx - min underlying atrial flutter - fibrillation left axis deviation intraventricular conduction delay probable anteroseptal infarct of undetermined age prolonged qt interval exclude electrolyte disturbance nb this brady ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block t wave are inverted in i avl v3 xxxx and flat in v6 findings are likely to be due to ischaemic heart disease they may represent subendocardial infarct of uncertain age ,1,['left_axis_deviation']
 sinus tachycardia prolonged pr interval left axis deviation left anterior fascicular block ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block st segments are depressed and t wave inverted in i avl t wave are flat in v4 xxxx non - specific but consistent with myocardial ischaemia prolonged qt this may be due to a drug effe ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) sinus tachycardia prolonged pr interval left axis deviation st segments are depressed in i avl v5 xxxx this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 premature atrial contraction ( s ) sinus rhythm r - s transition zone in v leads displaced to the left left axis deviation left anterior fascicular block voltages in limb leads are at upper limit st segments are depressed in i ii avl t wave are flat ,1,['left_axis_deviation']
 sinus arrhythmia rightward axis normal ecg ,1,['right_axis_deviation']
 premature atrial contraction ( s ) sinus rhythm left axis deviation r - s transition zone in v leads displaced to the left left anterior fascicular block incomplete right bundle branch block ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block st segments are depressed in i avl v3 - xxxx t wave are low or flat throughout myocardial ischaemia is likely suggest exclude hypokalaemia ,1,['left_axis_deviation']
 sinus rhythm left axis deviation voltages in chest leads are at upper limit non - specific st segment depression in v5 xxxx ,1,['left_axis_deviation']
 sinus rhythm prolonged pr interval left axis deviation r - s transition zone in v leads displaced to the right left anterior fascicular block incomplete right bundle branch block ,1,['left_axis_deviation']
 sinus rhythm right atrial enlargement left axis deviation left anterior fascicular block ,1,['left_axis_deviation']
 sinus rhythm borderline left axis deviation voltages are high in chest leads suggesting lvh qs complex in v2 old anteroseptal infarct cannot be excluded ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block incomplete right bundle branch block st segments are depressed in i avl v2 - xxxx t wave are low or flat throughout non - specific but consistent with myocardial ischaemia suggest exclude ,1,['left_axis_deviation']
 sinus rhythm left axis deviation q wave in ii iii avf consistent with old inferior myocardial infarct compared with tracing of xxxx it is very similar both tracings show artifact due to electrical interference ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) atrial fibrillation rightward axis right bundle branch block possible old inferior myocardial infarct ,1,['right_axis_deviation']
 premature atrial contraction ( s ) sinus rhythm left axis deviation q wave in ii iii avf consistent with inferior myocardial infarct of uncertain age tiny r wave in v2 xxxx suggesting old anteroseptal infarct st segments are depressed in i avl v5 ,1,['left_axis_deviation']
 atrial fibrillation borderline left axis deviation no definite pathology ,1,['left_axis_deviation']
 atrial fibrillation borderline left axis deviation poor progression of r wave in anterior chest leads consistent with old anterior myocardial infarct st segments are depressed and t wave inverted in i avl v6 this may be due to lv strain or i ,1,['left_axis_deviation']
 atrial fibrillation with rapid ventricular response left axis deviation qs complex in v2 suggesting old anteroseptal infarct q wave in ii iii avf consistent with old inferior myocardial infarct t wave are flat in i avl v5 xxxx findings are ,1,['left_axis_deviation']
 sinus rhythm left axis deviation low limb lead voltage possible old inferior infarct ,1,['left_axis_deviation']
 sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block left ventricular hypertrophy poor progression of r wave in anterior chest leads suggesting old anteroseptal myocardial infarct st segments are depressed in i ,1,['left_axis_deviation']
 sinus rhythm borderline left axis deviation incomplete right bundle branch block t wave are inverted in v2 xxxx myocardial ischaemia is a possible cause ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block right bundle branch block patient has trifascicular block and may be at increased risk of developing complete av block q ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) bigeminy atrial fibrillation low limb lead voltage left axis deviation left anterior fascicular block poor progression of r wave in anterior chest leads suggesting old anterior myocardial infarct t wave are ,1,['left_axis_deviation']
 sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block right bundle branch block patient has trifascicular block and may be at increased risk of developing complete av block q wave in v2 old anteroseptal infarct c ,1,['left_axis_deviation']
 atrial fibrillation with controlled ventricular response left axis deviation left bundle branch block ,1,['left_axis_deviation']
 sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block st segments are depressed in i avl v3 - xxxx t wave are flat in limb leads and v3 and inverted in v4 xxxx this may be due to lv strain or ischaemia q wave in v2 an ,1,['left_axis_deviation']
 premature atrial contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block pr interval is normal ,2,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block non - specific intraventricular delay ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) atrial fibrillation with rapid ventricular response left axis deviation low limb lead voltage possible old inferior infarct ,1,['left_axis_deviation']
 sinus tachycardia left axis deviation probable left anterior fascicular block ( lafb ) low limb lead voltage poor anteroseptal r progression may reflect lafb but cant exclude previous anteroseptal infarct ,1,['left_axis_deviation']
 sinus rhythm prolonged pr interval left axis deviation t wave are inverted in i avl and low or flat in v4 xxxx non - specific but consistent with myocardial ischaemia ,1,['left_axis_deviation']
 sinus rhythm rightward axis right bundle branch block ,1,['right_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block qs complex in v2 xxxx consistent with old anterior myocardial infarct st segments are depressed and t wave inverted in i avl this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 sinus rhythm borderline left axis deviation ,1,['left_axis_deviation']
 atrial fibrillation with controlled ventricular response ventricular premature complex left axis deviation left anterior fascicular block poor antero - septal r wave progression indicating possible old infarct ,1,['left_axis_deviation']
 sinus rhythm left axis deviation and clockwise rotation due to left anterior fascicular block possible left ventricular hypertrophy non - specific st and t abnormality ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block non - specific intraventricular conduction delay possible old antero - septal infarct non - specific st and t abnormality ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block pr interval is at about upper limit of normal q wave in v2 old anteroseptal infarct cannot be exclu edit asmi xxxx crbbb lafb zielbereich xxxx bbb xxxx % myocardial infarct xxxx % ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) sinus rhythm left axis deviation q wave in ii iii avf st segments are depressed and t wave inverted in i avl v5 xxxx consistent with ischaemic heart disease with old inferior myocardial infarct ,1,['left_axis_deviation']
 atrial fibrillation with rapid ventricular response left axis deviation left bundle branch block this is most commonly due to ischaemic heart disease ,1,['left_axis_deviation']
