statement,occurences,proposed label
 sinus rhythm st segments are depressed in i avl there is terminal t wave inversion in v2 xxxx recent ischaemia or early infarct is a possibility suggest enzyme studies and repeat tracing edit injas xxxx ,1,['t_inversion']
 sinus rhythm prolonged pr interval possible left atrial enlargement left axis deviation left anterior fascicular block non - specific t wave flattening in i v5 xxxx and inversion in avl ,1,['t_flattening']
 sinus rhythm compared with tracing of xxxx st segment elevation in anterior chest leads is a little more pronounced but there has not been significant change in the t wave t wave now flat rather than slightly inverted in i some recent ante ,1,['t_flattening']
 sinus rhythm non - specific t wave flattening in limb leads and v4 xxxx myocardial ischaemia cannot be excluded suggest exclude hypokalaemia ,1,['t_flattening']
 sinus rhythm non - specific t wave flattening in v6 otherwise normal ecg ,1,['t_flattening']
 sinus rhythm right bundle branch block non - specific t wave abnormality in v3 - xxxx possibly due to bundle branch block ,1,['t_abnormality']
 sinus rhythm incomplete right bundle branch block non - specific t wave flattening in v6 ,1,['t_flattening']
 sinus rhythm atrial premature complex low limb lead voltage non - specific t abnormality in anterior leads especially in v3 - v5 ischaemia is a likely cause ,1,['t_abnormality']
 sinus rhythm left anterior fascicular block t wave change in v3 v4 consistent with ischaemia or subendocardial infarct ,1,['t_abnormality']
 sinus tachycardia atrial premature contraction artifact in lead v1 possible left atrial enlargement poor anterior r wave progression left ventricular hypertrophy on voltage criteria with mild st and t wave change which are non - diagnostic ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm first degree av block pr interval of xxxx seconds left anterior fascicular block non - diagnostic lateral t wave flattening query ischaemia ,1,['t_flattening']
 sinus rhythm left anterior fascicular block extensive anterior t wave inversion consistent with ischaemia or subendocardial infarct ,1,['t_inversion']
 atrial fibrillation with fast ventricular response low voltage in standard leads antero - septal infarct - may be old antero - lateral st and t change consistent with left ventricular strain or ischaemia ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm incomplete right bundle branch block non - specific infero - lateral st and t change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm possible old antero - septal infarct antero - lateral st and t change consistent with left ventricular strain or ischaemia \ ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm ventricular premture complex voltages of left ventricular hypertrophy st and t change of let ventricular strain t wave inversion in inferior leads query ischaemia ,3,"['st_abnormality', 't_abnormality', 't_inversion']"
 sinus tachycardia minor non - specific st and t wave change ,4,"['st_abnormality', 't_abnormality']"
 sinus arrhythmia prolonged pr interval possible left atrial enlargement low limb lead voltage right bundle branch block non - specific t wave flattening in i avl v5 xxxx ,1,['t_flattening']
 premature atrial contraction ( s ) sinus tachycardia non - specific t wave flattening in v3 - xxxx ,1,['t_flattening']
 sinus rhythm there is slight terminal t wave inversion in v2 xxxx of uncertain significance ,1,['t_inversion']
 sinus rhythm incomplete right bundle branch block minor non - specific st and t wave change in v4 xxxx ,2,"['st_abnormality', 't_abnormality']"
 atrial tachycardia with xxxx av block incomplete right bundle branch block widespread st and t wave change probably due to myocardial ischaemia and digitalis effect ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm minor non - specific st and t wave change prolonged qt suggest exclude hypokalaemia ,4,"['st_abnormality', 't_abnormality']"
 sinus tachycardia left axis deviation left anterior fascicular block non - specific t wave change in i avl ,1,['t_abnormality']
 sinus rhythm possible left atrial enlargement voltages are high in limb leads suggesting lvh non - specific intraventricular delay minor non - specific st and t wave change in i avl v5 xxxx ,2,"['st_abnormality', 't_abnormality']"
 premature atrial contraction ( s ) sinus rhythm non - specific t wave flattening in limb leads and v5 xxxx prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['t_flattening']
 sinus arrhythmia minor non - specific st and t wave change in v4 xxxx edit norm xxxx isc xxxx unspez st - streckenveränderungen v4 - xxxx ( ndt ) ,2,"['st_abnormality', 't_abnormality']"
 atrial fibrillation non - specific st and t wave change in i ii iii avf v6 ,2,"['st_abnormality', 't_abnormality']"
 a rapid regular supraventricular tachycardia is present minor non - specific st and t wave change which may be due to the tachycardia ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm prolonged pr interval non - specific t wave flattening in i v6 edit norm xxxx ndt ,1,['t_flattening']
 sinus rhythm r - s transition zone in v leads displaced to the right minor non - specific t wave flattening in i v6 edit norm xxxx rsv2 ( norm xxxx ) ,1,['t_flattening']
 sinus rhythm non - specific t wave flattening in i avl v5 xxxx edit norm xxxx flache t - wellen ( ndt ) ,1,['t_flattening']
 sinus rhythm minor non - specific st segment depression and t wave flattening in v5 xxxx ,1,['t_flattening']
 sinus rhythm prolonged pr interval compared with tracing of xxxx there now slight t wave inversion in v2 xxxx consistent with myocardial ischaemia ,1,['t_inversion']
 sinus rhythm non - specific t wave flattening in i avl v5 xxxx compared with tracing of xxxx and xxxx it now resembles the former the changing pattern suggests recent ischaemia ,1,['t_flattening']
 premature ventricular contraction ( s ) bigeminy sinus rhythm qs complex in v2 and tiny r wave in v3 suggesting old anteroseptal myocardial infarct q wave and t wave inversion in ii iii avf consistent with old inferior myocardial infarct ,1,['t_inversion']
 sinus rhythm q wave in ii iii avf consistent with old inferior myocardial infarct non - specific t wave flattening in i avl ,1,['t_flattening']
 premature ventricular contraction ( s ) atrial fibrillation with rapid ventricular response right bundle branch block non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm non - specific t wave inversion in v2 and flattening in v3 prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['t_inversion']
 sinus rhythm non - specific t wave flattening in v5 xxxx prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['t_flattening']
 rapid regular supraventricular tachycardia this may be atrial flutter with xxxx av block non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm qs complex in v2 suggesting old anteroseptal infarct non - specific t wave flattening in i avl v4 xxxx edit katastrophale qualität ,1,['t_flattening']
 sinus arrhythmia qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct non - specific t wave flattening in i avl ,1,['t_flattening']
 sinus rhythm voltages are high in chest leads suggesting lvh non - specific t wave flattening in i avl v6 ,1,['t_flattening']
 atrial fibrillation minor non - specific t wave flattening in i avl ,1,['t_flattening']
 rhythm is atrial flutter with xxxx av block the flutter rate is slower than usual this arrhythmia is usually associated with organic heart disease non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm non - specific t wave flattening in i avl v4 xxxx myocardial ischaemia is a possible cause ,2,['t_flattening']
 sinus rhythm rightward axis probable left posterior fascicular block st segments are depressed in ii iii avf t wave are inverted in v2 - xxxx findings are likely to be due to ischaemic heart disease however anterior t wave change may be due to ri ,1,['t_abnormality']
 sinus tachycardia prolonged pr interval terminal t wave inversion in v2 - xxxx is of uncertain significance it is also present to a lesser degree in inferior leads suggest repeat ,1,['t_inversion']
 sinus rhythm borderline left axis deviation non - specific t wave flattening in ii iii avf v5 xxxx myocardial ischaemia is a possible cause ,1,['t_flattening']
 sinus tachycardia left atrial enlargement left anterior fascicular block leads v2 and v3 are probably crossed left ventricular hypertrophy st and t wave change in the anterolateral leads are consistent with strain or ischaemia ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm non - specific t wave flattening throughout myocardial ischaemia is likely suggest exclude hypokalaemia ,1,['t_flattening']
 sinus rhythm non - specific t wave flattening in v2 xxxx myocardial ischaemia is a possible cause ,1,['t_flattening']
 sinus rhythm abnormal left axis deviation r - s transition zone in v leads displaced to the right left anterior fascicular block left ventricular hypertrophy st and t abnormality consider high lateral ischemia or left ventricular strain ,2,"['st_abnormality', 't_abnormality']"
 atrial fibrillation with rapid ventricular response low limb lead voltage minor non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus tachycardia non - specific t wave flattening in v4 xxxx ,1,['t_flattening']
 sinus rhythm left axis deviation minor non - specific t wave flattening in v4 xxxx ,1,['t_flattening']
 sinus tachycardia voltages are high in chest leads suggesting lvh non - specific st and t wave change in lateral leads ,2,"['st_abnormality', 't_abnormality']"
 premature ventricular contraction ( s ) sinus tachycardia incomplete right bundle branch block minor non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 rhythm is atrial flutter with xxxx av block and rapid ventricular response right bundle branch block q wave in ii iii avf consistent with old inferior myocardial infarct non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm left anterior fascicular block non specific t abnormality ,1,['t_abnormality']
 sinus rhythm incomplete right bundle branch block left axis deviation left anterior fascicular block diffuse non - specific st and t abnormality with shallow t inversion in v4 - v6 ischaemia is a likely cause ,3,"['st_abnormality', 't_abnormality', 't_inversion']"
 sinus rhythm st and t abnormality with biphasic t in leads v2 and v3 consistent with antero - septal ischaemia ,2,"['st_abnormality', 't_abnormality']"
 atrial fibrillation t abnormality in inferior leads possibly ischaemic ,1,['t_abnormality']
 sinus tachycardia left atrial enlargement right bundle branch block non - specific st and t change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm t wave flattening in lead i and inverted in avl consistent with lateral ischaemia ,1,['t_flattening']
 sinus tachycardia incomplete left bundle branch block with left axis deviation voltages suggest left ventricular hypertrophy st change not able to be assessed fully in view of partial left bundle branch block but are consistent with antero - lateral ischae ,1,['st_abnormality']
 a rapid regular supraventricular tachycardia is present left axis deviation low limb lead voltage non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm the rhythm is irregular this may be due to compensatory pauses after atrial premature complex but the possibility of sinus node dysfunction exists minor non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 premature ventricular contraction ( s ) sinus arrhythmia non - specific t wave flattening in inferior leads ,1,['t_flattening']
 sinus rhythm non - specific t wave inversion in iii avf this may be normal ,1,['t_inversion']
 sinus rhythm poor progression of r wave in anterior chest leads this suggests old anteroseptal myocardial infarct minor non - specific st and t wave change in i avl v4 xxxx ,2,"['st_abnormality', 't_abnormality']"
 premature atrial contraction ( s ) sinus rhythm voltages are high in limb leads suggesting lvh r - s transition zone in v leads displaced to the left non - specific t wave flattening in limb leads and v6 ,1,['t_flattening']
 sinus rhythm minor non - specific st and t wave change of doubtful significance ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm t wave change in leads iii and avf ischaemia cannot be excluded ,1,['t_abnormality']
 premature ventricular contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block tiny r wave in v2 xxxx suggesting old anteroseptal infarct minor non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm possible left atrial enlargement non - specific intraventricular block non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus arrhythmia prolonged pr interval minor non - specific t wave flattening in i and inversion in avl ,1,['t_flattening']
 sinus rhythm voltages are high in limb leads suggesting lvh q wave and t wave inversion in ii iii avf consistent with inferior myocardial infarct of uncertain age slight st segment elevation in iii recent damage cannot be excluded st segments ,1,['t_inversion']
 sinus rhythm possible left atrial enlargement left ventricular hypertrophy widespread st segment depression and t wave flattening or slight inversion findings are likely to be due to ischaemic heart disease and digitalis effect ,1,['t_flattening']
 premature atrial contraction ( s ) sinus rhythm non - specific st and t wave change in inferolateral leads myocardial ischaemia is likely ,2,"['st_abnormality', 't_abnormality']"
 sinus tachycardia probable biatrial enlargement right axis deviation r - s transition zone in v leads displaced to the left diffuse st and t abnormality including t inversion v1 - v4 ischaemia is a possible cause but suggest exclude electrolyte disturba ,3,"['st_abnormality', 't_abnormality', 't_inversion']"
 premature ventricular contraction ( s ) atrial fibrillation with rapid ventricular response left axis deviation left anterior fascicular block non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 premature ventricular contraction ( s ) sinus rhythm left anterior fascicular block anterolateral st and t wave change this may be due to lv strain or ischaemia ,2,"['st_abnormality', 't_abnormality']"
 premature atrial contraction ( s ) sinus rhythm r - s transition zone in v leads displaced to the right voltages are high in limb leads suggesting lvh non - specific t wave flattening in i avl v5 xxxx ,1,['t_flattening']
 sinus rhythm borderline left axis deviation non - specific t wave flattening in i avl ,1,['t_flattening']
 atrial fibrillation right bundle branch block q wave in v1 xxxx consistent with old anteroseptal myocardial infarct non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm non - specific t wave flattening in i v5 xxxx and inversion in avl myocardial ischaemia is likely ,1,['t_flattening']
 atrial fibrillation left axis deviation qs complex in v2 and tiny r wave in v3 suggesting old anteroseptal myocardial infarct possible old inferior myocardial infarct non - specific t wave flattening in i and inversion in avl ,1,['t_flattening']
 sinus rhythm st and t abnormality consider high lateral ischemia or left ventricular strain ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm minor non - specific st and t wave change in i v4 xxxx ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm left axis deviation left anterior fascicular block non - specific t wave change in anteroseptal leads v2 xxxx ,1,['t_abnormality']
 atrial fibrillation incomplete right bundle branch block minor non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm non - specific slight t wave inversion in v2 xxxx ,1,['t_inversion']
 sinus rhythm compared with tracing of xxxx it is not significantly changed st and t wave change persist ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm left axis deviation left anterior fascicular block non - specific t wave flattening in i avl v5 xxxx ,1,['t_flattening']
 sinus rhythm minor non - specific t wave flattening in v3 - xxxx q wave in ii iii avf are probably normal ,1,['t_flattening']
 sinus rhythm incomplete right bundle branch block non - specific st and t wave change in anterior chest leads myocardial ischaemia is a possible cause edit asmi xxxx crbbb ( crbbb ) ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm qs complex in v2 and tiny r wave in v3 consistent with old anteroseptal myocardial infarct non - specific t wave flattening in i avl ,1,['t_flattening']
 sinus rhythm possible old inferior infarct non - specific t wave flattening in v2 xxxx ,1,['t_flattening']
 sinus arrhythmia abnormal left axis deviation left anterior fascicular block left ventricular hypertrophy incomplete right bundle branch block st and t abnormality consider high lateral ischemia or left ventricular strain ,2,"['st_abnormality', 't_abnormality']"
 atrial fibrillation with rapid ventricular response left axis deviation r - s transition zone in v leads displaced to the left left anterior fascicular block non - specific t wave abnormality in inferolateral leads ,1,['t_abnormality']
 premature atrial contraction ( s ) sinus tachycardia non - specific st depression ,1,['st_depression']
 sinus rhythm minor non - specific t wave flattening of doubtful significance ,1,['t_flattening']
 premature ventricular contraction ( s ) trigeminy prolonged pr interval qs complex in v2 suggesting old anteroseptal infarct non - specific t wave flattening in i and inversion in avl ,1,['t_flattening']
 atrial fibrillation incomplete right bundle branch block widespread st segment depression and t wave inversion findings are likely to be due to ischaemic heart disease the age of the change is uncertain ,1,['t_inversion']
 sinus rhythm minor t wave flattening in avl normal ecg ,1,['t_flattening']
 sinus rhythm low limb lead voltage minor non - specific t wave flattening in v5 xxxx ,1,['t_flattening']
 sinus rhythm left bundle branch block compared with tracing of xxxx the pattern has changed to a more typical lbbb the significance of the change is uncertain st segments elevation and t wave inversion in inferior leads persist and are probably ,1,['t_inversion']
 premature ventricular contraction ( s ) sinus rhythm compared with tracing of xxxx there now st segment depression in i avl v6 t wave inversion in i avl and flattening in v5 xxxx recent ischaemia is likely ,1,['t_inversion']
 sinus rhythm non - specific t wave flattening in i avl edit norm xxxx ( ndt ) ,1,['t_flattening']
 sinus rhythm possible left atrial enlargement incomplete right bundle branch block non - specific t wave flattening in i avl v5 xxxx myocardial ischaemia is a possible cause ,1,['t_flattening']
 premature atrial contraction ( s ) sinus rhythm compared with tracing of xxxx it is similar with t wave flattening in limb leads and v5 xxxx ,1,['t_flattening']
 atrial fibrillation left axis deviation left anterior fascicular block minor non - specific t wave flattening in i avl v5 xxxx ,1,['t_flattening']
 sinus rhythm prolonged pr interval non - specific t wave flattening in i avl v2 xxxx ,1,['t_flattening']
 sinus rhythm non - specific t wave flattening in limb leads and v5 xxxx myocardial ischaemia is likely possible old inferior myocardial infarct ,1,['t_flattening']
 sinus rhythm st segments are depressed in i ii v5 xxxx this may be due to lv strain or ischaemia and digitalis effect small r wave and st and t wave change in v2 xxxx antero - septal infarct of uncertain age cannot be excluded ,2,"['st_abnormality', 't_abnormality']"
 atrial fibrillation with controlled ventricular response diffuse non - specific st and t wave change digoxin effect is a likely contribution but electrolyte disturbance and ischaemia should be considered ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm minor non - specific st segment depression and t wave flattening in i avl ,1,['t_flattening']
 atrial fibrillation with rapid ventricular rate left ventricular hypertrophy st and t abnormality including anterolateral st depression lv strain and ischaemia are likely causes ,3,"['st_depression', 'st_abnormality', 't_abnormality']"
 sinus rhythm non specific t flattening in anterior leads exclude electrolyte disturbance ,1,['t_flattening']
 p wave axis is abnormal rhythm is probably junctional low limb lead voltage non - specific t wave flattening in i avl v6 ,1,['t_flattening']
 sinus rhythm possible left atrial enlargement left axis deviation non - specific intraventricular block left ventricular hypertrophy non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm pr interval upper limit of normal voltages of left ventricular hypertrophy st t change consistant with left ventricular strain ,1,['t_abnormality']
 premature ventricular contraction ( s ) premature atrial contraction ( s ) sinus rhythm qrs ( t ) contour abnormality consider inferior myocardial damage old st and t abnormality consider left ventricular strain or ischaemia ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm leftward axis non specific intraventricular delay st and t abnormality consider lateral ischemia or left ventricular strain ,2,"['st_abnormality', 't_abnormality']"
 atrial fibrillation with moderate ventricular response left ventricular hypertrophy on voltage criteria st and t wave change which are non - diagnostic ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm infero - lateral t wave flattening consistent with early left ventricular strain or ischaemia ,1,['t_flattening']
 sinus tachycardia rate xxxx per minute non - specific infero - lateral st and t change ,2,"['st_abnormality', 't_abnormality']"
 pacemaker spikes noted atrial fibrillation some paced complex are present spontaneous complex show non - specific intraventricular block left ventricular hypertrophy and non - specific st and t wave change probably due to lv strain or ischaemia ,2,"['st_abnormality', 't_abnormality']"
 atrial fibrillation left axis deviation left anterior fascicular block incomplete right bundle branch block non - specific t wave flattening in i v5 ,1,['t_flattening']
 sinus rhythm r - s transition zone in v leads displaced to the right incomplete right bundle branch block this is probably a normal variant non - specific t wave flattening in v2 xxxx edit norm xxxx irbbb ( norm xxxx irbbb ) ,1,['t_flattening']
 sinus rhythm incomplete right bundle branch block non - specific t wave flattening in i and inversion in avl ,1,['t_flattening']
 sinus arrhythmia low limb lead voltage diffuse t wave flattening has developed overnight the change are nonspecific but consider ischaemia ,1,['t_flattening']
 sinus rhythm compared with tracings of xxxx and xxxx definite t wave inversion has developed in i ii avl v2 - xxxx this may be due to myocardial ischaemia or subendocardial infarct edit injas injal ( injas xxxx injal xxxx ) ,1,['t_inversion']
 premature ventricular contraction ( s ) sinus rhythm minor non - specific st and t wave change of doubtful significance ,2,"['st_abnormality', 't_abnormality']"
 atrial fibrillation with rapid ventricular response widespread st and t wave change which are likely to be due to myocardial ischaemia and digitalis effect ,2,"['st_abnormality', 't_abnormality']"
 atrial fibrillation with rapid ventricular response left axis deviation left anterior fascicular block qs complex in v2 and tiny r wave in v3 consistent with old anteroseptal myocardial infarct non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm non - specific terminal t wave inversion in v2 v4 xxxx ,1,['t_inversion']
 sinus rhythm non - specific t wave flattening in v4 xxxx myocardial ischaemia is a possible cause ,1,['t_flattening']
 sinus rhythm voltages are high in chest leads suggesting lvh non - specific t wave flattening in i v5 xxxx prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['t_flattening']
 rhythm is basically sinus with prolonged pr interval ( xxxx sec ) there is some irregularity of rhythm probably due to sinus node dysfunction but one pause appears due to av block non - specific st and t wave change suggest check p digoxin level ,2,"['st_abnormality', 't_abnormality']"
 premature ventricular contraction ( s ) trigeminy sinus rhythm non - specific t wave flattening in v2 xxxx ,1,['t_flattening']
 sinus rhythm left atrial enlargement borderline left axis left anterior fascicular block probable left ventricular hypertrophy anterolateral t abnormality lv strain is a likely cause ,1,['t_abnormality']
 atrial fibrillation right bundle branch block non - specific st and t wave change in inferolateral leads ,4,"['st_abnormality', 't_abnormality']"
 premature ventricular contraction ( s ) sinus tachycardia minor non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm non - specific intraventricular delay non - specific t wave flattening in v2 xxxx myocardial ischaemia is a possible cause ,1,['t_flattening']
 premature atrial contraction ( s ) sinus rhythm non - specific t wave flattening in i avl v5 xxxx st segments are sightly depressed in ii iii avf non - specific but consistent with myocardial ischaemia ,1,['t_flattening']
 premature atrial contraction ( s ) sinus rhythm non - specific t wave flattening in i avl v5 xxxx ,1,['t_flattening']
 sinus rhythm non - specific t wave flattening in i v6 and inversion in avl tiny r wave in v2 xxxx old anteroseptal infarct cannot be excluded ,1,['t_flattening']
 sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block pr interval is normal non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus tachycardia non - specific t wave flattening in i v5 xxxx and inversion in avl ,1,['t_flattening']
 atrial fibrillation non - specific st and t wave change in inferolateral leads ,2,"['st_abnormality', 't_abnormality']"
 sinus tachycardia low limb lead voltage right bundle branch block q wave in ii iii avf consistent with old inferior myocardial infarct non - specific st and t wave change in chest leads ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm left axis deviation voltages are high in limb leads suggesting lvh qs complex in v2 xxxx consistent with old anterior myocardial infarct minor non - specific st and t wave change in i avl ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm compared with tracing of xxxx it is very similar evidence of old anteroseptal infarct persists and there is still st segment depression and t wave inversion in i avl v4 xxxx ,1,['t_inversion']
 sinus rhythm non - specific inferior st and t wave change otherwise normal ecg ,2,"['st_abnormality', 't_abnormality']"
 premature ventricular contraction sinus rhythm minor inferior and lateral t wave flattening ,1,['t_flattening']
 sinus rhythm minor non - specific st segment depression in v4 xxxx and t wave flattening in v3 ,1,['t_flattening']
 a rapid regular supraventricular tachycardia is present this is probably atrial flutter with xxxx av block right bundle branch block left ventricular hypertrophy non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm low limb lead voltage non - specific t wave flattening in i avl v6 ,2,['t_flattening']
 sinus rhythm r - s transition zone in v leads displaced to the right non - specific t wave flattening in i and inversion in avl ,1,['t_flattening']
 atrial fibrillation with rapid ventricular response premature ventricular contraction ( s ) non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 premature atrial contraction ( s ) sinus rhythm qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct non - specific t wave flattening in i and inversion in avl ,1,['t_flattening']
 atrial fibrillation with rapid ventricular response non - specific t wave flattening in limb leads ,1,['t_flattening']
 premature atrial contraction ( s ) sinus rhythm minor non - specific t wave flattening in i avl ,1,['t_flattening']
 a rapid regular supraventricular tachycardia is present p wave are not evident non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 atrial fibrillation qs complex in v2 suggesting old anteroseptal infarct non - specific st and t wave change in lateral leads ,2,"['st_abnormality', 't_abnormality']"
 premature atrial contraction ( s ) sinus rhythm low limb lead voltage non - specific t wave flattening in v3 ,1,['t_flattening']
 sinus rhythm non specific t abnormality in anterior leads otherwise normal ecg ,1,['t_abnormality']
 sinus tachycardia r - s transition zone in v leads displaced to the left non - specific t wave flattening in i avl edit asmi xxxx ndt tachykardie ,1,['t_flattening']
 sinus rhythm minor non - specific st and t wave change in i avl v6 ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm non - specific t wave flattening in i avl v5 xxxx prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['t_flattening']
 sinus tachycardia q wave in ii iii avf consistent with old inferior myocardial infarct qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm low limb lead voltage minor non - specific t wave flattening in i avl v6 ,1,['t_flattening']
 rapid basically regular supraventricular tachycardia without clear evidence of p wave q wave in ii iii avf consistent with old inferior infarct non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm minor non - specific t wave flattening otherwise normal ecg ,2,['t_flattening']
 sinus rhythm minor non - specific t wave flattening in v3 xxxx otherwise normal ecg ,1,['t_flattening']
 sinus rhythm prolonged pr interval minor non - specific t wave flattening in i avl edit norm xxxx muskelzittern qsiii durchartefakte vorgetäuscht ,1,['t_flattening']
 atrial fibrillation minor non - specific st and t wave change ,4,"['st_abnormality', 't_abnormality']"
 sinus rhythm non - specific st depression in v4 xxxx ,1,['st_depression']
 sinus rhythm poor progression of r wave in anterior chest leads this is of uncertain significance minor non - specific t wave flattening in limb leads ,1,['t_flattening']
 sinus bradycardia voltages in limb leads are at upper limit minor non - specific t wave flattening in i and inversion in avl the cause of the bradycardia is not evident ,1,['t_flattening']
 sinus rhythm qs complex in v2 and q wave in v3 consistent with anteroseptal myocardial infarct of uncertain age non - specific t wave flattening in i and inversion in avl ,1,['t_flattening']
 sinus rhythm non - specific t wave inversion in v2 prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['t_inversion']
 sinus rhythm non - specific intraventricular delay non - specific t wave flattening in i avl v5 xxxx q wave in ii iii avf are probably normal ,1,['t_flattening']
 sinus rhythm non - specific t wave flattening in i avl v6 possible old inferior infarct ,1,['t_flattening']
 sinus rhythm minor non - specific t wave flattening in i avl v4 xxxx otherwise normal ecg ,1,['t_flattening']
 sinus rhythm incomplete right bundle branch block non specific t wave change in v2 and v3 ,1,['t_abnormality']
 premature atrial contraction ( s ) sinus rhythm non - specific t wave flattening in i avl v6 ,1,['t_flattening']
 premature ventricular contraction ( s ) sinus rhythm possible left atrial enlargement non - specific t wave flattening in ii and inversion in iii avf inferior myocardial ischaemia cannot be excluded ,1,['t_flattening']
 atrial fibrillation with rapid ventricular response minor non - specific st and t wave change in i avl ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm prolonged pr interval r - s transition zone in v leads displaced to the right minor non - specific t wave flattening in i avl ,1,['t_flattening']
 sinus rhythm incomplete right bundle branch block non - specific t wave flattening in v4 - xxxx ,1,['t_flattening']
 sinus rhythm left anterior fascicular blockward axis minor st and t abnormality consider anterior ischemia or early left ventricular strain ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm non specific t abnormality ( minor ) ,1,['t_abnormality']
 sinus rhythm t abnormality in anterior leads consistent with right ventricular strain or ischaemia prolonged qt ,1,['t_abnormality']
 sinus rhythm minor non specific st and t change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm left axis deviation and clockwise rotation due to left anterior fascicular block possible left ventricular hypertrophy non - specific st and t abnormality ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm left axis deviation left anterior fascicular block non - specific intraventricular conduction delay possible old antero - septal infarct non - specific st and t abnormality ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm ventricular premature complex voltages of left ventricular hypertrophy st and t change in avl consistent with early left ventricular strain ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm left ventricular hypertrophy st and t change consistent with left ventricular strain or ischaemia ,4,"['st_abnormality', 't_abnormality']"
 sinus rhythm old inferior infarct minor t wave flattening in v6 query old ,1,['t_flattening']
 sinus rhythm non - specific t abnormality in avl ,1,['t_abnormality']
 premature ventricular contraction ( s ) sinus rhythm non - specific t wave flattening in limb leads and v4 xxxx myocardial ischaemia is a possible cause ,1,['t_flattening']
 sinus rhythm non - specific t wave flattening in limb leads and v5 xxxx this may be due to lv strain or ischaemia ,1,['t_flattening']
 sinus rhythm prolonged pr interval non - specific t wave flattening in v4 xxxx lead v3 shows artifact ,1,['t_flattening']
 sinus rhythm non - specific t wave flattening in i avl v3 - xxxx myocardial ischaemia is a possible cause ,1,['t_flattening']
 sinus rhythm possible left atrial enlargement right bundle branch block non - specific t wave flattening or inversion in infero - lateral leads ,1,['t_flattening']
